title,company,location,type,skills_required,salary_min,salary_max,category
Director Demand Planner,Oakhaven Supply Solutions,"Atlanta, GA",Full-time,"Data Analysis, NetSuite, Excel Financial Modeling, Supply Chain Analysis, Cost-Benefit Analysis, Agile Methodology",147924,162256,Supply Chain
Lead Purchasing Coordinator,Windmere Consulting Group,"Seattle, WA",Full-time,"Vendor Management, Cost-Benefit Analysis, Contract Negotiation, Risk Management, NetSuite, KPI Development, Budgeting & Forecasting",118513,133250,Supply Chain
Lead Supply Chain Analyst,Stonewick Supply Chain Co,Remote,Full-time,"Cost-Benefit Analysis, Contract Negotiation, KPI Development, Risk Management, Budgeting & Forecasting, NetSuite, Vendor Management",129678,139999,Supply Chain
Category Manager,Rosewood Freight Partners,"Austin, TX",Full-time,"Data Analysis, KPI Development, Budgeting & Forecasting, Cost-Benefit Analysis, Excel, SAP, Vendor Management",77930,85930,Supply Chain
Intern Program Manager,Pinegrove Freight Co,Remote,Internship,"Resource Allocation, Asana, SAFe (Scaled Agile Framework)",27763,35975,Project & Program Management
Director Supply Chain Analyst,Kettlebrook Enterprises,"Chicago, IL",Internship,"Supply Chain Analysis, Budgeting & Forecasting, NetSuite, Cost-Benefit Analysis, CROSS-FUNCTIONAL COLLABORATION, Procurement, KPI Development",145343,178362,Supply Chain
Inventory Analyst,Coldharbor Ventures,Remote,Full-time,"Excel, Time Management, Contract Negotiation, Budgeting & Forecasting",77833,94147,Supply Chain
Operations Coordinator,Oldbridge Supply Solutions,Remote,Internship,"P&L Management, Excel, Stakeholder Management, Process Improvement, NetSuite, QuickBooks, SAP",79201,93418,Business Operations
PMO Analyst,Ironhollow Freight Co,Remote,Part-time,"Roadmap Planning, Budget Management (Projects), Cross-team Coordination, Sprint Planning",82536,100421,Project & Program Management
Senior Inventory Analyst,Hartsfield Supply Chain Partners,"Toronto, ON",Full-time,"Cost-Benefit Analysis, Contract Negotiation, Vendor Management",103332,120239,Supply Chain
Lead Purchasing Coordinator,Crestline Digital,"Boston, MA",Full-time,"Contract Negotiation, Cost-Benefit Analysis, Excel, KPI Development",122235,144357,Supply Chain
Intern Revenue Operations Analyst,Glenridge Procurement Group,"Toronto, ON",Full-time,"QuickBooks, P&L Management, Communication, NetSuite, Excel, SAP, Process Improvement, Excel Financial Modeling",27921,43036,Business Operations
Lead Purchasing Coordinator,Larkspur Freight Partners,"Denver, CO",Contract,"Cost-Benefit Analysis, Excel, SAP",115526,133108,Supply Chain
Manager PMO Lead,Thistledown Operations,"Chicago, IL",Full-time,"Cross-team Coordination, Kanban, PMP Certification, Change Management",114987,135205,Project & Program Management
Principal Business Operations Manager,Cobalt Harbor Group,Remote,Part-time,"Process Improvement, QuickBooks, KPI Development",151413,163777,Business Operations
Intern Purchasing Coordinator,Palisade Operations Group,"Austin, TX",Internship,"Budgeting & Forecasting, KPI Development, Facilitation, Data Analysis, Excel",20882,32692,Supply Chain
Staff Technical Program Manager,Norwich Point Consulting,Remote,Full-time,"Program Management, Retrospective Facilitation, Team Leadership, Cross-team Coordination",128288,145904,Project & Program Management
Lead Inventory Analyst,Pinecrest Digital,Remote,Internship,"Data Analysis, Excel Financial Modeling, Vendor Management",116313,127793,Supply Chain
Manager Scrum Master,Foxglove Operations,Remote,Internship,"Requirements Gathering, Agile Methodology, Microsoft Project",117648,145299,Project & Program Management
Intern Sourcing Analyst,Kettlebrook Enterprises,"Chicago, IL",Internship,"Excel, Vendor Management, Budgeting & Forecasting, Procurement, Cost-Benefit Analysis, KPI Development, Git, Risk Management",27667,33968,Supply Chain
Logistics Manager,Havencrest Partners,"Los Angeles, CA",Part-time,"Excel Financial Modeling, Excel, Cost-Benefit Analysis, Data Analysis, Risk Management, Supply Chain Analysis",119776,138879,Supply Chain
Manager Logistics Coordinator,Copperfield Ventures,Remote,Contract,"Data Analysis, Supply Chain Analysis, Contract Negotiation",128732,145437,Supply Chain
Manager Director of Operations,Kestrel Point Enterprises,Remote,Full-time,"Cost-Benefit Analysis, Cross-team Coordination, Budgeting & Forecasting, Business Analysis, Excel Financial Modeling",111451,131393,Business Operations
Lead Supply Chain Analyst,Moorland Distribution,"Chicago, IL",Contract,"Procurement, Vendor Management, Excel Financial Modeling",127095,135524,Supply Chain
Senior Demand Planner,Ironwood Systems,"San Francisco, CA",Full-time,"Vendor Management, Budgeting & Forecasting, Supply Chain Analysis, Cost-Benefit Analysis, KPI Development, SAP",102325,122769,Supply Chain
Lead Scrum Master,Mistwood Distribution Partners,"Seattle, WA",Full-time,"Change Management, Resource Allocation, Milestone Tracking, Roadmap Planning",115632,140914,Project & Program Management
Senior Logistics Manager,Cobalt Harbor Group,Remote,Internship,"KPI Development, SAP, Team Leadership, Procurement",109405,121237,Supply Chain
Manager Procurement Specialist,Palisade Operations Group,Remote,Full-time,"Contract Negotiation, Risk Management, Git, Vendor Management, Cost-Benefit Analysis, Excel, SAP",129536,144120,Supply Chain
Intern PMO Analyst,Brightwave Supply Co,Singapore,Internship,"Change Management, Cross-team Coordination, Gantt Chart Planning, Trello",25199,30059,Project & Program Management
Intern Revenue Operations Analyst,Rosewood Freight Partners,"Austin, TX",Internship,"P&L Management, Business Analysis, Communication, Excel Financial Modeling",26449,32005,Business Operations
Senior Purchasing Coordinator,Redwood Data Systems,Remote,Contract,"Risk Management, Communication, KPI Development, SAP, NetSuite, Cost-Benefit Analysis",103492,116630,Supply Chain
Lead Fulfillment Operations Manager,Hartsfield Supply Chain Partners,Remote,Internship,"Budgeting & Forecasting, Excel Financial Modeling, NetSuite, Contract Negotiation",129813,147322,Supply Chain
Lead Technical Program Manager,Wellspring Procurement Partners,"Boston, MA",Internship,"Gantt Chart Planning, Milestone Tracking, Monday.com, PMP Certification, Git, Stakeholder Management, Jira, Roadmap Planning",124259,141466,Project & Program Management
Junior Supply Chain Coordinator,Thistledown Operations,"Atlanta, GA",Full-time,"Budgeting & Forecasting, SAP, Excel, Cross-functional Collaboration",60887,66088,Supply Chain
Vendor Manager,Juniper Ridge Partners,"San Francisco, CA",Full-time,"Time Management, Budgeting & Forecasting, Vendor Management, Procurement, Contract Negotiation",124912,149997,Supply Chain
Senior Procurement Specialist,Ivyholt Consulting Group,"Boston, MA",Full-time,"NetSuite, Procurement, Data Analysis, Risk Management",96066,108823,Supply Chain
Procurement Manager,Nova Field Labs,"New York, NY",Part-time,"NetSuite, Procurement, Data Analysis, Vendor Management, SAP, Contract Negotiation",128138,156161,Supply Chain
Logistics Coordinator,Pinecrest Digital,"San Francisco, CA",Full-time,"Excel, SAP, Excel Financial Modeling, Vendor Management, Negotiation, Data Analysis, Risk Management",80261,89933,Supply Chain
Senior Agile Coach,Foxglove Operations,"Seattle, WA",Contract,"Gantt Chart Planning, Retrospective Facilitation, Cross-team Coordination, Communication, Change Management",98067,107995,Project & Program Management
Principal Operations Analyst,Pinegrove Freight Co,"Austin, TX",Full-time,"Cross-team Coordination, Budgeting & Forecasting, Facilitation, Vendor Management, Data-Driven Decision Making, Business Analysis",139291,165151,Business Operations
Junior Purchasing Coordinator,Yardley Logistics Co,Remote,Full-time,"Data Analysis, NetSuite, Cost-Benefit Analysis, Negotiation, Vendor Management, Procurement",60204,73635,Supply Chain
Intern Technical Program Manager,Farrowdale Operations Group,"Austin, TX",Full-time,"Trello, Monday.com, Resource Allocation, Budget Management (Projects), Sprint Planning",20866,36164,Project & Program Management
Junior Revenue Operations Analyst,Thistledown Operations,"Toronto, ON",Full-time,"Budgeting & Forecasting, Presentation Skills, SAP, Business Analysis, Stakeholder Management, P&L Management",62519,67258,Business Operations
Intern Vendor Manager,Pinegrove Freight Co,Remote,Internship,"Risk Management, KPI Development, Vendor Management, Data Analysis, Cost-Benefit Analysis",26340,42502,Supply Chain
Inventory Analyst,Granite Vale Enterprises,Remote,Part-time,"Supply Chain Analysis, NetSuite, Negotiation, SAP, KPI Development, Risk Management",77900,86083,Supply Chain
Intern Supply Chain Coordinator,Duskwood Logistics Partners,"Toronto, ON",Internship,"NetSuite, Excel, KPI Development, Procurement, SAP",27314,35190,Supply Chain
Lead Agile Coach,Underhill Ventures Group,"Austin, TX",Internship,"Roadmap Planning, Trello, Change Management",126522,141897,Project & Program Management
Senior Fulfillment Operations Manager,Windmere Consulting Group,Remote,Internship,"Data Analysis,   Cost-Benefit Analysis , Budgeting & Forecasting",95929,123843,Supply Chain
Junior Technical Program Manager,Oldbridge Supply Solutions,"Berlin, Germany",Full-time,"Scrum, Budget Management (Projects), Microsoft Project, Program Management",62603,76432,Project & Program Management
Intern Category Manager,Kettlebrook Enterprises,"Chicago, IL",Internship,"DECISION MAKING, Cost-Benefit Analysis, Budgeting & Forecasting, Vendor Management, KPI Development, Procurement, DECISION MAKING",25653,37578,Supply Chain
Vendor Manager,Ashgrove Consulting,"London, UK",Contract,"Risk Management, Procurement, Problem Solving, Cost-Benefit Analysis",78052,94422,Supply Chain
Intern Purchasing Coordinator,Nettlefield Ventures,"Seattle, WA",Internship,"Presentation Skills, Excel, SAP, Cost-Benefit Analysis, Risk Management",21827,28977,Supply Chain
Principal Director of Operations,Justwell Sourcing Co,"Berlin, Germany",Internship,"Vendor Management, SAP, Data-Driven Decision Making, QuickBooks, Cost-Benefit Analysis, Cross-team Coordination",137841,161074,Business Operations
Manager PMO Lead,Kingsford Supply Group,Remote,Full-time,"Agile Methodology, Monday.com, Cross-team Coordination, Team Leadership, Gantt Chart Planning, Milestone Tracking, SAFe (Scaled Agile Framework)",111677,139433,Project & Program Management
Lead Project Coordinator,Ravensmoor Operations,"Berlin, Germany",Full-time,"PRINCE2, Git, Resource Allocation, Risk Assessment (Projects)",121077,134824,Project & Program Management
Junior Purchasing Coordinator,Silverton Logistics,"Boston, MA",Internship,"Vendor Management, Budgeting & Forecasting, Decision Making, Data Analysis, SAP",56744,71172,Supply Chain
Senior Sourcing Analyst,Windmere Consulting Group,Remote,Contract,"Procurement, Contract Negotiation, SAP, Presentation Skills, Data Analysis",108506,130365,Supply Chain
Lead Logistics Coordinator,Cedarpine Logistics,"Seattle, WA",Full-time,"SAP, Contract Negotiation, Excel, KPI Development, Procurement, Cost-Benefit Analysis, Presentation Skills",121063,134009,Supply Chain
Lead Operations Manager,Coldharbor Ventures,"Seattle, WA",Full-time,"P&L Management,   Business Analysis , Git, Budgeting & Forecasting, Vendor Management",120079,145762,Business Operations
Program Manager,Emberline Trading Co,"Chicago, IL",Full-time,"Critical Thinking, Cross-team Coordination, Sprint Planning, Program Management, Change Management",116407,147917,Project & Program Management
Lead Supply Chain Analyst,Onyx Bridge Tech,"Vancouver, BC",Part-time,"Excel Financial Modeling, Data Analysis, Budgeting & Forecasting, KPI Development, Risk Management",125082,138724,Supply Chain
Category Manager,Brightwave Supply Co,"New York, NY",Contract,"Budgeting & Forecasting, Excel, Cost-Benefit Analysis, SAP, Presentation Skills, Risk Management, NetSuite",113989,141664,Supply Chain
Intern Project Manager,Pinegrove Freight Co,Remote,Internship,"PRINCE2, SAFe (Scaled Agile Framework), Milestone Tracking",20690,24821,Project & Program Management
Logistics Manager,Longmoor Logistics Group,"Berlin, Germany",Full-time,"Risk Management, Data Analysis, Excel Financial Modeling, Supply Chain Analysis",118522,139475,Supply Chain
Logistics Manager,Mistwood Distribution Partners,Remote,Full-time,"Negotiation, Supply Chain Analysis, Risk Management, Budgeting & Forecasting, KPI Development, Cost-Benefit Analysis, Procurement, Contract Negotiation",129208,160422,Supply Chain
Senior Technical Program Manager,Larkspur Freight Partners,"Dublin, Ireland",Full-time,"Problem Solving, Milestone Tracking, Requirements Gathering, Roadmap Planning, Sprint Planning, Microsoft Project, Confluence, PRINCE2",108528,122375,Project & Program Management
Senior PMO Analyst,Foxglove Operations,"San Francisco, CA",Full-time,"Problem Solving, Gantt Chart Planning, Change Management, Portfolio Management, Stakeholder Management",108360,117916,Project & Program Management
Lead Sourcing Analyst,Mistwood Distribution Partners,"Boston, MA",Full-time,"NetSuite, SAP, Cost-Benefit Analysis, Cross-functional Collaboration",115841,143724,Supply Chain
Lead Sourcing Analyst,Palisade Operations Group,Remote,Internship,"NetSuite, Budgeting & Forecasting, Cost-Benefit Analysis, SAP, Risk Management, Data Analysis, Excel",127624,141000,Supply Chain
Senior Scrum Master,Ashgrove Consulting,Remote,Full-time,"Microsoft Project, Problem Solving, Risk Assessment (Projects), PRINCE2, Program Management, Trello, Agile Methodology",95095,123444,Project & Program Management
Lead Procurement Specialist,Crestline Digital,"London, UK",Full-time,"Vendor Management, NetSuite, Contract Negotiation, KPI Development",117481,126798,Supply Chain
Supply Chain Manager,Larkspur Freight Partners,Remote,Full-time,"NetSuite, Cross-functional Collaboration, Risk Management, Excel Financial Modeling, Budgeting & Forecasting, KPI Development, Contract Negotiation",127732,147538,Supply Chain
Junior Supply Chain Analyst,Glenridge Procurement Group,"Los Angeles, CA",Part-time,"Excel Financial Modeling, Vendor Management, SAP, Supply Chain Analysis, Risk Management, Facilitation, KPI Development",62079,76658,Supply Chain
Lead Agile Coach,Cascade Freight Systems,"San Francisco, CA",Full-time,"Sprint Planning, Asana, Confluence",121465,140898,Project & Program Management
Intern Operations Associate,Ridgemont Sourcing Solutions,Remote,Internship,"SAP, Excel Financial Modeling, Decision Making, P&L Management, KPI Development, Business Analysis",23638,27900,Business Operations
Director Logistics Manager,Silverton Logistics,Remote,Full-time,"Procurement, Data Analysis, Contract Negotiation, Excel Financial Modeling, Supply Chain Analysis, Excel, Vendor Management",158324,182802,Supply Chain
Intern Project Manager,Ivyholt Consulting Group,Singapore,Internship,"Vendor Coordination, PRINCE2, Cross-team Coordination, Critical Thinking",22192,32749,Project & Program Management
Junior Operations Analyst,Summit Ledger Partners,"New York, NY",Internship,"Process Improvement, P&L Management, Cost-Benefit Analysis, Budgeting & Forecasting, KPI Development, Vendor Management, Time Management, SAP",61103,66089,Business Operations
Procurement Manager,Briarcliff Supply Group,"Seattle, WA",Full-time,"Vendor Management, Facilitation, NetSuite, Data Analysis",120776,149222,Supply Chain
Lead Supply Chain Manager,Pinecrest Digital,"San Francisco, CA",Part-time,"Contract Negotiation, Vendor Management, KPI Development, Risk Management, Supply Chain Analysis, Excel Financial Modeling, Agile Methodology",128499,145663,Supply Chain
Junior Procurement Manager,Ashwater Consulting,"Seattle, WA",Internship,"Vendor Management, SAP, Procurement, Contract Negotiation, Time Management",61956,71758,Supply Chain
Supply Chain Manager,Fernbridge Holdings,Remote,Contract,"Budgeting & Forecasting, KPI Development, Contract Negotiation, Excel, data analysis, Excel Financial Modeling, Risk Management, data analysis",122697,159709,Supply Chain
Junior Operations Coordinator,Kestrel Point Enterprises,"London, UK",Contract,"Cross-team Coordination, Team Leadership, Business Analysis, SAP, Vendor Management, Process Improvement, Stakeholder Management, Excel Financial Modeling",56137,72496,Business Operations
Lead Scrum Master,Moorland Distribution,Remote,Full-time,"Resource Allocation, Stakeholder Management, Risk Assessment (Projects), Roadmap Planning, Jira, Presentation Skills",115032,132735,Project & Program Management
Senior Purchasing Coordinator,Summit Ledger Partners,"Chicago, IL",Part-time,"Procurement, NetSuite, Contract Negotiation, Budgeting & Forecasting, SAP, Risk Management, Cost-Benefit Analysis",109674,123002,Supply Chain
Junior Operations Coordinator,Lockwood Trading Partners,Remote,Full-time,"QuickBooks, Excel Financial Modeling, Excel, Git, KPI Development, Budgeting & Forecasting",55460,66646,Business Operations
Senior Operations Manager,Kingsford Supply Group,Remote,Full-time,"QuickBooks, Data-Driven Decision Making, Business Analysis, KPI Development, Vendor Management",110451,121315,Business Operations
Junior Procurement Specialist,Thistledown Operations,"Boston, MA",Full-time,"Budgeting & Forecasting, Data Analysis, Risk Management, NetSuite, Excel, SAP, Procurement, Communication",57338,62847,Supply Chain
