title,company,location,type,skills_required,salary_min,salary_max,category
Junior Web3 Developer,Brightloop Forge,Remote,Full-time,"TypeScript, Solidity, Smart Contracts, NFT Platforms, Web3, Blockchain Development, Node.js, Distributed Ledger Technology, Jira",61403,80420,Software Engineering
Senior Virtual Reality Developer,Northgate Software,Singapore,Full-time,"Machine Learning, Unreal Engine, Virtual Reality Development, Unity, C#",129312,150047,Software Engineering
Solidity Developer,Cascade Forge,"San Francisco, CA",Full-time,"TypeScript, Rust, Decentralized Finance (DeFi), NFT Platforms, Node.js, Distributed Ledger Technolgoy, Ethereum, Blockchain Development",92870,105478,Software Engineering
Junior Cross-platform Mobile Engineer,Solace Works,"Bangalore, India",Internship,"Cordova, Dart, Android Development",68185,74308,Software Engineering
3D Graphics Engineer,Wraith Digital,"Tel Aviv, Israel",Full-time,"C++, Python, Machine Learning, Computer Vision, Sensor Integration, Data Visualization, C#, Augmented Reality Development, CI/CD Pipelines",92062,102618,Software Engineering
Principal Autonomous Systems Engineer,Hollow Ventures,"Tel Aviv, Israel",Full-time,"Embedded C, RTOS (Real-Time Operating Systems), MATLAB",158508,177853,Software Engineering
Junior React Native Developer,Quantum Labs,"Seattle, WA",Full-time,"Cordova, Mobile CI/CD, Xcode",67383,75190,Software Engineering
Immersive Experience Engineer,Basalt Forge,Remote,Contract,"C++, Machine Learning, Virtual Reality Development, Data Visualization, Unreal Engine, Augmented Reality Development, C#, Stakeholder Management",93720,102193,Software Engineering
Immersive Experience Engineer,Copperfield Industries,"San Francisco, CA",Full-time,"Virtual Reality Development, Computer Vision, C++, Machine Learning, Unreal Engine, Data Visualization",90029,101853,Software Engineering
Motion Control Engineer,Wraith Ventures,"San Francisco, CA",Full-time,"C++, RTOS (Real-Time Operating Systems), Microcontroller Programming",86097,97037,Software Engineering
3D Graphics Engineer,Meridian Software,"San Francisco, CA",Full-time,"Machine Learning, Unreal Engine, Sensor Integration, C#, Computer Vision, Data Visualization, Unity, Augmented Reality Development",96954,106453,Software Engineering
Lead Mobile Software Engineer,Redshift Software,"London, UK",Part-time,"React Native, Mobile CI/CD, Push Notifications, Xamarin, Xcode, iOS Development, Android Development, System Design",156560,164143,Software Engineering
Junior Augmented Reality Developer,Starforge Ventures,"San Francisco, CA",Contract,"3D Graphics, C++, Virtual Reality Development, Stakeholder Management",66097,80515,Software Engineering
AR/VR Engineer,Cypher Labs,"New York, NY",Internship,"Data Visualization, C++, Unity, 3D Graphics, Python, Jira",91196,97788,Software Engineering
React Native Developer Intern,Ledgerly Foundry,"Austin, TX",Internship,"Xamarin, React Native, Push Notifications, Ionic, Swift, In-app Purchases",32857,38429,Software Engineering
Senior IoT Firmware Engineer,Fenix Technologies,Singapore,Part-time,"PCB Design, Microcontroller Programming, IoT Systems Design",128324,139266,DevOps & Infrastructure
Senior Smart Contract Engineer,Meridian Forge,"San Francisco, CA",Internship,"TypeScript, Cryptocurrency Systems, Cryptography, Distributed Ledger Technology, CI/CD Pipelines",123712,129972,Software Engineering
Senior Robotics Controls Engineer,Copperfield Mechatronics,"London, UK",Full-time,"Computer Vision, Embedded C, Machine Learning, Python",131702,156230,Software Engineering
Junior IoT Firmware Engineer,Glasswing Dynamics,"Seattle, WA",Full-time,"Firmware Development, SPI/I2C Protocols, Embedded C, FPGA Design, VHDL",68166,78222,DevOps & Infrastructure
Junior Blockchain Engineer,Vantage Interactive,"London, UK",Contract,"TypeScript, Go, Ethereum, Blockchain Development, Distributed Ledger Technology, Agile Methodology",70173,79555,Software Engineering
Lead Blockchain Architect,Nova Foundry,"Berlin, Germany",Full-time,"Node.js, Blockchain Development, Rust, Solidity, Hyperledger Fabric, Git",146376,170779,Software Engineering
Web3 Developer Intern,Fenix Technologies,"Bangalore, India",Internship,"Distributed Ledger Technology, TypeScript, Blockchain Development, Cryptography, Go, Hyperledger Fabric",32465,41331,Software Engineering
Mobile Software Engineer Intern,Redshift Ventures,"Chicago, IL",Internship,"Swift, Dart, Jetpack Compose, Stakeholder Management",24067,37940,Software Engineering
Senior Robotics Engineer,Bluefin Labs,"San Francisco, CA",Contract,"MATLAB, Embedded C, Robotics Programming, C++, Machine Learning, RTOS (Real-Time Operating Systems), Sensor Integration, Microcontroller Programming",112885,146013,Software Engineering
Robotics Perception Engineer,Frostbyte Studios,Remote,Full-time,"Python, Robotics Programming, PCB Design, Sensor Integration",89517,94873,Software Engineering
Robotics Software Engineer Intern,Crestline Networks,"Berlin, Germany",Internship,"C++, RTOS (Real-Time Operating Systems), Microcontroller Programming, MATLAB, PCB Design, Embedded C, Machine Learning",32436,42000,Software Engineering
Motion Control Engineer,Onyx Interactive,"Denver, CO",Full-time,"Machine Learning, RTOS (Real-Time Operating Systems), Sensor Integration, Reinforcement Learning, Robotics Programming, Python, MATLAB, Embedded C",81818,98448,Software Engineering
AR/VR Engineer,Fenix Technologies,Remote,Full-time,"Data Visualization, 3D Graphics, Computer Vision, Python, C++, Sensor Integration",88466,108739,Software Engineering
Embedded Software Engineer Intern,Ironwood Interactive,Remote,Internship,"PCB Design, Arduino, RTOS (Real-Time Operating Systems), FPGA Design, SPI/I2C Protocols, Raspberry Pi Development, VHDL, IoT Systems Design",32424,40647,DevOps & Infrastructure
Junior Embedded Systems Engineer,Basalt Forge,"Toronto, ON",Internship,"C++, VHDL, Firmware Development, Embedded C, RTOS (Real-Time Operating Systems), PCB Design, SPI/I2C Protocols, Arduino",64524,74598,DevOps & Infrastructure
iOS Developer,Crestline Collective,"New York, NY",Part-time,"App Store Optimization, Kotlin Multiplatform, React Native, Cordova, In-app Purchases, Flutter, Jetpack Compose",83851,111307,Software Engineering
Junior 3D Graphics Engineer,Cascade Forge,"Tel Aviv, Israel",Full-time,"Python, Computer Vision, Virtual Reality Development, 3D Graphics",66780,76374,Software Engineering
Flutter Developer,Copperfield Mechatronics,Remote,Full-time,"Cordova, Mobile App Architecture, Dart, Mobile Performance Optimization, Ionic, Swift, App Store Optimization, Objective-C for iOS",96437,104495,Software Engineering
Embedded Software Engineer,Vantage Interactive,"Denver, CO",Full-time,"PCB Design, SPI/I2C Protocols, VHDL, Microcontroller Programming, IoT Systems Design, Raspberry Pi Development",89730,105178,DevOps & Infrastructure
Mobile Developer,Fenix Systems,"San Francisco, CA",Full-time,"Kotlin, SwiftUI, Mobile CI/CD, Objective-C for iOS, Push Notifications",87372,94502,Software Engineering
Lead DeFi Protocol Engineer,Vertex Industries,Remote,Internship,"Smart Contracts, Go, Cryptocurrency Systems, Solidity, Cryptography, Web3",139851,167849,Software Engineering
Senior Embedded Software Engineer,Bluefin Bridge Tech,Remote,Full-time,"IoT Systems Design, SPI/I2C Protocols, Embedded C, Firmware Development, PCB Design, FPGA Design",121545,140492,DevOps & Infrastructure
Junior Motion Control Engineer,Redshift Software,"Seattle, WA",Full-time,"MATLAB, Sensor Integration, Computer Vision, Robotics Programming, PCB Design, RTOS (Real-Time Operating Systems), Microcontroller Programming",69345,81820,Software Engineering
Principal Firmware Engineer,Quantum Labs,"New York, NY",Full-time,"Embedded C, Raspberry Pi Development, IoT Systems Design, Arduino, RTOS (Real-Time Operating Systems), SPI/I2C Protocols, CI/CD Pipelines",152790,190817,DevOps & Infrastructure
Junior Smart Contract Engineer,Crestline Networks,"New York, NY",Contract,"Go, Cryptography, Ethereum, Blockchain Development, TypeScript, Hyperledger Fabric, Solidity, Smart Contracts",67955,84781,Software Engineering
Junior 3D Graphics Engineer,Amberlight Dynamics,Remote,Contract,"Computer Vision, 3D Graphics, Augmented Reality Development",60201,83871,Software Engineering
Flutter Developer,Thornfield Bridge Tech,Remote,Contract,"Xamarin, Push Notifications, iOS Development, Kotlin, App Store Optimization, Android Studio, Swift, React Native",91028,105721,Software Engineering
Senior Cross-platform Mobile Engineer,Crestline Works,"Sydney, Australia",Part-time,"SwiftUI, Objective-C for iOS, Swift, Dart, Android Development, Push Notifications, Android Studio, Xcode",130899,145516,Software Engineering
Senior Virtual Reality Developer,Northgate Ventures,"San Francisco, CA",Full-time,"3D Graphics, Virtual Reality Development, Sensor Integration, Python, Stakeholder Management",123913,133036,Software Engineering
Junior Cross-platform Mobile Engineer,Zenith Mechatronics,"Boston, MA",Full-time,"Kotlin Multiplatform, Kotlin, Xamarin, Cordova, Cross-platform Development, Mobile App Architecture",68526,78782,Software Engineering
Principal Web3 Developer,Redshift Software,"San Francisco, CA",Full-time,"Cryptography, Smart Contracts, Go, TypeScript, Stakeholder Management",171550,191168,Software Engineering
Hardware/Firmware Engineer Manager,Vertex Interactive,Singapore,Internship,"Arduino, Raspberry Pi Development, SPI/I2C Protocols, FPGA Design, IoT Systems Design",138682,161578,DevOps & Infrastructure
Senior Android Developer,Ledgerly Software,"Sydney, Australia",Contract,"Mobile App Architecture, Cordova, Xamarin, Mobile Testing",122189,146599,Software Engineering
Senior Robotics Software Engineer,Zenith Interactive,"Tel Aviv, Israel",Full-time,"MATLAB, PCB Design, Reinforcement Learning, RTOS (Real-Time Operating Systems), Robotics Programming",124892,156516,Software Engineering
Senior Android Developer,Vertex Cloud Labs,"London, UK",Internship,"Kotlin, Android Studio, App Store Optimization, Ionic, Mobile Performance Optimization",132870,152985,Software Engineering
Senior Blockchain Developer,Nova Studios,Singapore,Full-time,"Cryptocurrency Systems, Web3, Solidity, Ethereum, NFT Platforms, Hyperledger Fabric, Decentralized Finance (DeFi)",129115,150719,Software Engineering
Lead XR Software Engineer,Thornfield Bridge Tech,Remote,Part-time,"Unreal Engine, C#, Unity, 3D Graphics, Virtual Reality Development, Communication",140969,161218,Software Engineering
iOS Developer,Bluefin Bridge Tech,"New York, NY",Full-time,"iOS Development, Swift, Xcode",97014,108338,Software Engineering
Smart Contract Engineer Manager,Foxglove Robotics,"Austin, TX",Full-time,"Blockchain Development, Node.js, Decentralized Finance (DeFi), Smart Contracts, Solidity, TypeScript, Go",122915,154383,Software Engineering
Robotics Engineer Manager,Ironwood Interactive,"New York, NY",Internship,"C++, Microcontroller Programming, Sensor Integration, Py",121577,144755,Software Engineering
Junior Flutter Developer,Nova Foundry,Remote,Contract,"Kotlin, Android Studio, Mobile App Architecture, Push Notifications",65154,76938,Software Engineering
Lead Hardware/Firmware Engineer,Vertex Ventures,Remote,Full-time,"VHDL, RTOS (Real-Time Operating Systems), FPGA Design, Microcontroller Programming, Firmware Development, IoT Systems Design, Raspberry Pi Development, Arduino, System Design",143314,164445,DevOps & Infrastructure
Principal Blockchain Architect,Slate Systems,Remote,Internship,"NFT Platforms, Cryptocurrency Systems, Hyperledger Fabric, Rust, Web3, Blockchain Development, Decentralized Finance (DeFi)",161976,196531,Software Engineering
Senior FPGA Engineer,Fenix Cloud Labs,"Seattle, WA",Full-time,"Microcontroller Programming, C++, IoT Systems Design, SPI/I2C Protocols, Communication",124473,155660,DevOps & Infrastructure
Solidity Developer Manager,Starforge Ventures,"Atlanta, GA",Full-time,"Solidity, Rust, Ethereum, Go, Cross-functional Collaboration",131100,158681,Software Engineering
DeFi Protocol Engineer Manager,Zenith Mechatronics,"New York, NY",Full-time,"Rust, Node.js, Cryptocurrency Systems",142443,169948,Software Engineering
React Native Developer,Hollow Foundry,"San Francisco, CA",Full-time,"Android Studio, In-app Purchases, React Native, Communication",80695,111425,Software Engineering
Junior Autonomous Systems Engineer,Solace Robotics,"Denver, CO",Full-time,"Robotics Programming, Computer Vision, Embedded C, Machine Learning, Microcontroller Programming, RTOS (Real-Time Operating Systems), MATLAB",68066,75828,Software Engineering
Senior Blockchain Developer,Bramblewood Dynamics,"San Francisco, CA",Full-time,"Web3, Distributed Ledger Technology, TypeScript, Smart Contracts, NFT Platforms, CI/CD Pipelines",117076,146573,Software Engineering
Senior Embedded Software Engineer,Vertex Interactive,"Austin, TX",Full-time,"Embedded C, Microcontroller Programming, IoT Systems Design, SPI/I2C Protocols, RTOS (Real-Time Operating Systems), C++, Raspberry Pi Development, VHDL, Requirements Gathering",124782,142661,DevOps & Infrastructure
Senior Autonomous Systems Engineer,Brightloop Labs,"Toronto, ON",Internship,"Reinforcement Learning, Robotics Programming, C++, Machine Learning, Computer Vision, Microcontroller Programming, MATLAB",116856,154758,Software Engineering
Junior Virtual Reality Developer,Wraith Labs,"Austin, TX",Full-time,"3D Graphics, Data Visualization, Augmented Reality Development, Machine Learning",70631,83605,Software Engineering
Senior Robotics Engineer,Skyline Systems,"Chicago, IL",Internship,"MATLAB, RTOS (Real-Time Operating Systems), Sensor Integration, CI/CD Pipelines",124615,144242,Software Engineering
Principal Crypto Backend Engineer,Skyline Solutions,Remote,Part-time,"Hyperledger Fabric, Distributed Ledger Technology, Cryptocurrency Systems",158198,177942,Software Engineering
Robotics Perception Engineer,Basalt Labs,"Sydney, Australia",Internship,"C++, Robotics Programming, Reinforcement Learning, Computer Vision, Python, Sensor Integration",80635,100948,Software Engineering
Junior Robotics Engineer,Keystone Industries,"Berlin, Germany",Full-time,"RTOS (Real-Time Operating Systems), PCB Design, PYTHON, Machine Learning, MATLAB, Embedded C, Sensor Integration, C++",71448,80959,Software Engineering
Senior Web3 Developer,Zenith Foundry,"Boston, MA",Part-time,"Blockchain Development, Web3, Ethereum, Distributed Ledger Technology, Node.js, Cryptography, Hyperledger Fabric, Git",111297,129485,Software Engineering
Web3 Developer,Chainforge Forge,Remote,Full-time,"Smart Contracts, Decentralized Finance (DeFi), Web3, Cryptography, Ethereum, Hyperledger Fabric, Solidity, TypeScript, Requirements Gathering",88198,113085,Software Engineering
Principal Embedded Software Engineer,Zenith Interactive,"San Francisco, CA",Full-time,"Raspberry Pi Development, Microcontroller Programming, Firmware Development",172050,178693,DevOps & Infrastructure
Senior Spatial Computing Engineer,Quantum Labs,"Seattle, WA",Full-time,"Computer Vision, C++, Unity, Virtual Reality Development, Unreal Engine, Sensor Integration, Augmented Reality Development, Python",132255,147462,Software Engineering
Lead Cross-platform Mobile Engineer,Circuitry Robotics,"Atlanta, GA",Full-time,"SwiftUI, Cordova, Android Development, Objective-C for iOS, Push Notifications, Android Studio, Dart, Mobile Performance Optimization",146754,157034,Software Engineering
Hardware/Firmware Engineer,Skyline Solutions,"Denver, CO",Full-time,"RTOS (Real-Time Operating Systems), C++, VHDL",82085,111071,DevOps & Infrastructure
Firmware Engineer Intern,Solace Digital,"London, UK",Internship,"FPGA Design, Embedded C, SPI/I2C Protocols, Raspberry Pi Development, PCB Design, C++, IoT Systems Design, VHDL",28272,34448,DevOps & Infrastructure
Senior Hardware/Firmware Engineer,Zenith Mechatronics,"Boston, MA",Contract,"RTOS (Real-Time Operating Systems), VHDL, Raspberry Pi Development, Firmware Development, SPI/I2C Protocols, Microcontroller Programming, Arduino, C++",109342,145680,DevOps & Infrastructure
Firmware Engineer Manager,Summit Interactive,"San Francisco, CA",Full-time,"SPI/I2C Protocols, Embedded C, PCB Design, Firmware Development, FPGA Design, VHDL, IoT Systems Design",133073,158398,DevOps & Infrastructure
Staff Android Developer,Lattice Ventures,"San Francisco, CA",Internship,"Push Notifications, Swift, iOS Development, Ionic",150795,174137,Software Engineering
Lead Embedded Software Engineer,Slate Digital,"Bangalore, India",Full-time,"SPI/I2C Protocols, Embedded C, Firmware Development, FPGA Design, IoT Systems Design, C++, Microcontroller Programming, VHDL",144222,155032,DevOps & Infrastructure
Blockchain Architect Manager,Meridian Software,"Sydney, Australia",Full-time,"Blockchain Development, Distributed Ledger Technology, Solidity, Rust, NFT Platforms, Cryptocurrency Systems, Web3, Git",119727,156325,Software Engineering
Senior Hardware/Firmware Engineer,Bramblewood Dynamics,"Sydney, Australia",Internship,"RTOS (Real-Time Operating Systems), Arduino, IoT Systems Design",123542,131040,DevOps & Infrastructure
Crypto Backend Engineer Intern,Skyline Collective,"Sydney, Australia",Internship,"Distributed Ledger Technology, Blockchain Development, Go, Web3",29204,39399,Software Engineering
Senior Embedded Software Engineer,Voxel Technologies,"Austin, TX",Full-time,"IoT Systems Design, RTOS (Real-Time Operating Systems), Embedded C, Raspberry Pi Development, PCB Design, System Design",120206,144754,DevOps & Infrastructure
Solidity Developer,Cascade Forge,Remote,Full-time,"NFT Platforms, Web3, Cryptocurrency Systems",85029,106517,Software Engineering
Senior Robotics Software Engineer,Nova Foundry,"Toronto, ON",Full-time,"MATLAB, PCB Design, Python, RTOS (Real-Time Operating Systems), Embedded C, C++",127491,155794,Software Engineering
