title,company,location,type,skills_required,salary_min,salary_max,category
Senior Internal Auditor,Sterling Strategy Group,"Boston, MA",Full-time,"Procurement, Investment Analysis, Cost-Benefit Analysis, QuickBooks, Accounting Principles, Supply Chain Analysis, Budgeting & Forecasting, Excel Financial Modeling",105743,116881,"Business, Finance & Analytics"
Senior Revenue Analyst,Oakhaven Accounting Partners,Remote,Full-time,"Data-Driven Decision Making, KPI Development, Contract Negotiation, Financial Analysis, Excel Financial Modeling, SAP, NetSuite",125615,135894,"Business, Finance & Analytics"
Accountant Manager,Redwood Wealth Partners,Remote,Full-time,"KPI Development, Excel, Financial Analysis, Business Development, Excel Financial Modeling, Data-Driven Decision Making, NetSuite, QuickBooks",138221,147573,"Business, Finance & Analytics"
Staff Accountant,Sterling Strategy Group,Remote,Full-time,"Risk Management, Budgeting & Forecasting, Accounting Principles, Excel Financial Modeling, Cost-Benefit Analysis, Supply Chain Analysis",76072,81818,"Business, Finance & Analytics"
Compliance Analyst,Sterling Financial Partners,"Denver, CO",Full-time,"Financial Analysis, Supply Chain Analysis, Competitive Intelligence, Excel, Risk Management",91198,104621,"Business, Finance & Analytics"
Internal Auditor,Onyx Solutions Group,Remote,Part-time,"Financial Analysis, Pricing Strategy, Accounting Principles, KPI Development, Excel, Cost-Benefit Analysis",93923,107884,"Business, Finance & Analytics"
Principal Finance Manager,Brambleton Holdings,"New York, NY",Full-time,"Pricing Strategy, NetSuite, Vendor Management, Financial Analysis, Risk Management, Business Development, Procurement, Budgeting & Forecasting",161175,174291,"Business, Finance & Analytics"
Financial Analyst,Summit Advisory Group,"Dallas, TX",Full-time,"Financial Analysis, SAP, Investment Analysis, Accounting Principles, Procurement, Financial Modeling",87975,99700,"Business, Finance & Analytics"
Senior Business Analyst,Brightpath Solutions Group,"Atlanta, GA",Full-time,"KPI Development, Data-Driven Decision Making, Negotiation, Excel, Financial Analysis, Contract Negotiation",120067,133610,"Business, Finance & Analytics"
Payroll Specialist Intern,Summit Insights,"Charlotte, NC",Internship,"Risk Management, SAP, P&L Management, Negotiation, Vendor Management",23830,31162,"Business, Finance & Analytics"
Junior Financial Analyst,Summit Solutions Group,"Atlanta, GA",Full-time,"SAP, Accounting Principles, Supply Chain Analysis, NetSuite, Pricing Strategy, P&L Management",63658,68624,"Business, Finance & Analytics"
Financial Planning Analyst,Rivergate Financial Services,Remote,Full-time,"Risk Management, QuickBooks, P&L Management, Vendor Management, SAP",78947,85338,"Business, Finance & Analytics"
Financial Analyst Intern,Granite Bridge Capital,Remote,Internship,"Vendor Management, QuickBooks, Supply Chain Analysis, SAP, Data-Driven Decision Making, Procurement, Accounting Principles, Risk Management",26164,32384,"Business, Finance & Analytics"
Senior Operations Analyst,Thornwood Asset Management,"New York, NY",Full-time,"Competitive Intelligence, Negotiation, Budgeting & Forecasting, Excel, P&L Management, Supply Chain Analysis, Pricing Strategy",105377,118951,Business Operations
FP&A Analyst,Ashford Advisory Group,Remote,Full-time,"Excel Financial Modeling, Data-Driven Decision Making, Vendor Management, Competitive Intelligence, Business Development, Risk Management, Accounting Principles",88033,100257,"Business, Finance & Analytics"
Business Intelligence Analyst,Pinecrest Advisory Group,"Charlotte, NC",Full-time,"QuickBooks, Competitive Intelligence, Salesforce",75874,84023,Data & Analytics
Senior Revenue Analyst,Skyline Consulting,Remote,Part-time,"NetSuite, P&L Management, Accounting Principles, Financial Analysis, Procurement",110146,120814,"Business, Finance & Analytics"
Junior Financial Planning Analyst,Silverbrook Financial Group,"Sydney, Australia",Full-time,"Financial Analysis, QuickBooks, Accounting Principles, Cost-Benefit Analysis, Budgeting & Forecasting, Excel Financial Modeling, Competitive Intelligence",55143,63243,"Business, Finance & Analytics"
Senior Risk Analyst,Northfield Ventures,"Austin, TX",Full-time,"Excel Financial Modeling, Supply Chain Analysis, Competitive Intelligence, Cost-Benefit Analysis, Vendor Management, Procurement, SQL, Data-Driven Decision Making",127709,137782,"Business, Finance & Analytics"
Senior Data Analyst,Oakhaven Investment Partners,"Charlotte, NC",Full-time,"Vendor Management, P&L Management, SAP, Business Development, Investment Analysis, Salesforce, KPI Development, Competitive Intelligence",114576,132401,Data & Analytics
Business Analyst Intern,Cobalt Trust Group,"Seattle, WA",Internship,"Competitive Intelligence, NetSuite, Data-Driven Decision Making, Procurement, Business Development, Budgeting & Forecasting, Presentation Skills",34729,41723,"Business, Finance & Analytics"
Junior Data Analyst,Granite Bridge Capital,"New York, NY",Part-time,"Excel, Budgeting & Forecasting, cost-benefit analysis",67687,73696,Data & Analytics
Supply Chain Analyst,Summit Advisory Group,"Austin, TX",Part-time,"Excel, Budgeting & Forecasting, Cost-Benefit Analysis, Supply Chain Analysis, Financial Analysis, Accounting Principles, Competitive Intelligence, Data-Driven Decision Making",90395,99725,Business Operations
Bookkeeper Manager,Redwood Advisory Group,"San Francisco, CA",Full-time,"Excel Financial Modeling, KPI Development, Financial Analysis, QuickBooks, Pricing Strategy, Vendor Management",120574,131175,"Business, Finance & Analytics"
Staff Tax Analyst,Northfield Ventures,"Chicago, IL",Part-time,"Competitive Intelligence, QuickBooks, Excel, Business Development, Risk Management, Financial Analysis, Cost-Benefit Analysis, Contract Negotiation",152640,161554,"Business, Finance & Analytics"
Senior Procurement Analyst,Sterling Financial Partners,"Boston, MA",Part-time,"KPI Development, Contract Negotiation, Excel Financial Modeling, Git",133320,141190,"Business, Finance & Analytics"
Strategy Analyst,Summit Insights,"Toronto, ON",Full-time,"Pricing Strategy, Risk Management, QuickBooks, SAP, Supply Chain Analysis, Excel Financial Modeling, Procurement, Negotiation",77362,86323,"Business, Finance & Analytics"
Treasury Analyst,Skyline Consulting,"San Francisco, CA",Full-time,"Cost-Benefit Analysis, Investment Analysis, KPI Development",83537,97209,"Business, Finance & Analytics"
Lead Risk Manager,Redwood Financial Partners,"London, UK",Full-time,"P&L Management, Procurement, Budgeting & Forecasting, Risk Management, NetSuite, Cost-Benefit Analysis, SAP, Financial Analysis",137546,145650,"Business, Finance & Analytics"
Finance Manager,Silverbrook Financial Services,"New York, NY",Contract,"KPI Development, Budgeting & Forecasting, Business Development",80115,85614,"Business, Finance & Analytics"
Payroll Specialist Intern,Bluepeak Investment Partners,"San Francisco, CA",Internship,"Competitive Intelligence, QuickBooks, Financial Analysis, Investment Analysis, Contract Negotiation, Business Development, Budgeting & Forecasting",23846,27196,"Business, Finance & Analytics"
Junior Compliance Analyst,Summit Solutions Group,"Charlotte, NC",Full-time,"Vendor Management, Investment Analysis, Git, KPI Development, SAP, Data-Driven Decision Making",52138,59708,"Business, Finance & Analytics"
Junior Data Analyst,Falcon Ridge Ledger Co.,"Seattle, WA",Full-time,"Accounting Principles, Pricing Strategy, Risk Management, Investment Analysis, QuickBooks, Competitive Intelligence, Budgeting & Forecasting, SAP",69700,76544,Data & Analytics
Staff Accountant,Brambleton Solutions Group,"San Francisco, CA",Full-time,"Data-Driven Decision Making, Accounting Principles, Investment Analysis, Cost-Benefit Analysis, QuickBooks, Supply Chain Analysis",89559,103721,"Business, Finance & Analytics"
Senior Operations Analyst,Brightpath Solutions Group,"San Francisco, CA",Full-time,"Business Development, Supply Chain Analysis, SAP, P&L Management, Pricing Strategy, Excel Financial Modeling",114497,129421,Business Operations
Revenue Analyst Manager,Stonebridge Advisory Group,Remote,Full-time,"Critical Thinking, Investment Analysis, Contract Negotiation, Excel Financial Modeling, Business Development, SAP",137457,146956,"Business, Finance & Analytics"
Senior Business Analyst,Stonebridge Strategy Group,"Charlotte, NC",Full-time,"Git, Supply Chain Analysis, Procurement, Contract Negotiation, Excel Financial Modeling",104576,113768,"Business, Finance & Analytics"
Junior Investment Analyst,Thornwood Ledger Co.,"Dallas, TX",Part-time,"Financial Analysis, Data-Driven Decision Making, NetSuite, Accounting Principles, Budgeting & Forecasting, KPI Development, Cost-Benefit Analysis, Pricing Strategy",63184,69648,"Business, Finance & Analytics"
Senior Revenue Analyst,Palisade Capital Group,Remote,Full-time,"Accounting Principles, SAP, Competitive Intelligence, Financial Analysis, Risk Management, Data-Driven Decision Making",104566,112730,"Business, Finance & Analytics"
Financial Planning Analyst,Oakhaven Investment Partners,Remote,Full-time,"Cost-Benefit Analysis, Vendor Management, Financial Analysis, P&L Management",92978,105497,"Business, Finance & Analytics"
BI Developer,Thornwood Ledger Co.,"New York, NY",Contract," P&L Management , Pricing Strategy, Business Development",75888,89332,Data & Analytics
Lead Auditor,Lakeshore Capital Group,"New York, NY",Full-time,"Accounting Principles, Stakeholder Management, QuickBooks, Data-Driven Decision Making, Budgeting & Forecasting",144225,152996,"Business, Finance & Analytics"
Risk Analyst Manager,Stonebridge Advisory Group,"San Francisco, CA",Full-time,"Competitive Intelligence, Procurement, Contract Negotiation, Excel, SQL",150900,165403,"Business, Finance & Analytics"
Senior FP&A Analyst,Palisade Holdings,"Seattle, WA",Full-time,"Competitive Intelligence, Excel Financial Modeling, Contract Negotiation, Supply Chain Analysis, Stakeholder Management, Risk Management, NetSuite",99724,112676,"Business, Finance & Analytics"
Operations Analyst Intern,Lakeshore Holdings,"San Francisco, CA",Internship,"QuickBooks, P&L Management, Excel Financial Modeling, Accounting Principles, NetSuite, KPI Development, Competitive Intelligence, Cost-Benefit Analysis",37886,44000,Business Operations
FP&A Analyst Intern,Granite Insights,"Dublin, Ireland",Internship,"Accounting Principles, SAP, Vendor Management, Financial Analysis",22860,30039,"Business, Finance & Analytics"
Business Analyst,Northfield Ventures,"Boston, MA",Full-time,"SQL, Negotiation, Accounting Principles, Vendor Management, KPI Development, QuickBooks, Contract Negotiation",87721,101407,"Business, Finance & Analytics"
Internal Auditor Intern,Brambleton Solutions Group,Remote,Internship,"Excel, Excel Financial Modeling, Risk Management, QuickBooks, Pricing Strategy, Problem Solving",36868,43547,"Business, Finance & Analytics"
Senior Financial Analyst,Sterling Capital Group,"Austin, TX",Full-time,"Vendor Management, SAP, Accounting Principles, Excel Financial Modeling, Financial Analysis, Financal Modeling, Data-Driven Decision Making",112402,122386,"Business, Finance & Analytics"
Senior Business Analyst,Silverbrook Financial Services,Remote,Full-time,"Cost-Benefit Analysis, Competitive Intelligence, Contract Negotiation, Communication, Excel, KPI Development",125349,140286,"Business, Finance & Analytics"
Senior Tax Analyst,Silverbrook Financial Services,"Chicago, IL",Full-time,"Contract Negotiation, Procurement, KPI Development, Financial Analysis, QuickBooks, Competitive Intelligence",109211,122498,"Business, Finance & Analytics"
Lead Procurement Analyst,Brambleton Solutions Group,Remote,Contract,"Excel Financial Modeling, SAP, QuickBooks, Accounting Principles, Supply Chain Analysis, Budgeting & Forecasting, P&L Management",152000,167464,"Business, Finance & Analytics"
Procurement Analyst,Rivergate Wealth Partners,"Toronto, ON",Full-time,"Vendor Management, Budgeting & Forecasting, Contract Negotiation, Business Development, Risk Management, Competitive Intelligence, Supply Chain Analysis",96008,104693,"Business, Finance & Analytics"
Junior Auditor,Redwood Financial Group,"New York, NY",Full-time,"Procurement, Competitive Intelligence, Business Development, Cost-Benefit Analysis, KPI Development",54623,61613,"Business, Finance & Analytics"
Senior Operations Analyst,Highfield Investment Partners,"Boston, MA",Full-time,"Excel Financial Modeling, P&L Management,  Investment Analysis , Cost-Benefit Analysis, Supply Chain Analysis, P&L Management",109645,119268,Business Operations
Junior Supply Chain Analyst,Rivergate Financial Services,"Charlotte, NC",Full-time,"Procurement, Business Development, Supply Chain Analysis, Competitive Intelligence, Financial Analysis, P&L Management",69959,75519,Business Operations
Senior Investment Analyst,Granite Ledger Co.,Remote,Part-time,"P&L Management, Excel Financial Modeling, Procurement, Budgeting & Forecasting",117587,135105,"Business, Finance & Analytics"
Senior Pricing Analyst,Harborline Ledger Co.,Remote,Full-time,"NetSuite, Excel, QuickBooks, DATA-DRIVEN DECISION MAKING, Contract Negotiation, Git",112778,128567,"Business, Finance & Analytics"
Finance Manager,Stonebridge Bridge Capital,"Chicago, IL",Full-time,"Excel Financial Modeling, Data-Driven Decision Making, Budgeting & Forecasting, Stakeholder Management, Procurement",80075,92418,"Business, Finance & Analytics"
Junior Procurement Analyst,Pinecrest Financial Services,Remote,Full-time,"QuickBooks, P&L Management, Excel Financial Modeling, Cost-Benefit Analysis, Communication, Supply Chain Analysis",66748,73207,"Business, Finance & Analytics"
Junior Operations Analyst,Ironwood Financial Group,Remote,Full-time,"P&L Management, Cost-Benefit Analysis, Procurement, SAP, Risk Management, Investment Analysis",64228,73093,Business Operations
Accountant,Granite Insights,"New York, NY",Full-time,"SAP, Competitive Intelligence, Excel Financial Modeling",73504,84113,"Business, Finance & Analytics"
