title,company,location,type,skills_required,salary_min,salary_max,category
Analytics Engineering Manager,Redwood Field Studio,"Boston, MA",Full-time,"dbt, Data Modeling, SQL, Data Warehousing",142864,164759,Data & Analytics
Lead Data Engineer,Onyx Digital Digital,"Denver, CO",Full-time,"BigQuery, Apache Spark, ETL Pipelines,  dbt , Apache Airflow, SQL, Agile Methodology, Big Data",162292,182617,Data & Analytics
Senior MLOps Engineer,Thornfield Quantum Tech,"Vancouver, BC",Full-time,"MLOps, Docker, Apache Airflow, Kubernetes, CI/CD Pipelines, Terraform",138435,161573,Data & Analytics
Mid-level Data Scientist,Nova Cloud Robotics Group,"San Francisco, CA",Full-time,"NumPy, Data Analysis, Predictive Analytics, Statistical Modeling",95726,116348,Data & Analytics
"Mid-level Research Scientist, AI",Granite Cloud Digital,Remote,Full-time,"Python, Large Language Models, Reinforcement Learning, Natural Language Processing, Computer Vision, Prompt Engineering, Deep Learning",92853,103382,Data & Analytics
Intern Data Engineer,Cascadia Data Ventures,Remote,Internship,"ETL Pipelines, Big Data, SQL, Critical Thinking, Apache Spark",27142,38464,Data & Analytics
Senior Data Analyst,Onyx Pattern Studio,Remote,Full-time,"Data Visualization, Data Analysis, A/B Testing, Critical Thinking, Excel, Tableau",120682,138571,Data & Analytics
Senior AI Research Engineer,Bluepeak Insight Digital,"Vancouver, BC",Full-time,"Hugging Face Transformers, Cross-functional Collaboration, CV, Natural Language Processing, Statistics, Generative AI",138569,156497,Data & Analytics
Senior Data Scientist,Skyline Data Robotics Group,"Seattle, WA",Full-time,"A/B Testing, NumPy, Scikit-learn, Deep Learning, Communication, Pandas",127677,151913,Data & Analytics
Staff Machine Learning Engineer,Meridian Signal Group,"Los Angeles, CA",Full-time,"Problem Solving, Deep Learning, XGBoost, Python",154632,170891,Data & Analytics
Junior Computer Vision Engineer,Ashgrove Stream Systems,"Bangalore, India",Full-time,"PyTorch, Computer Vision, Feature Engineering, Machine Learning, MLOps, OpenCV",60417,70917,Data & Analytics
Analytics Engineering Manager,Halcyon Grid Software,"Washington, DC",Full-time,"SQL, Roadmap Planning, Data Warehousing",145341,159911,Data & Analytics
"Staff Research Scientist, AI",Starling Cloud Works,Remote,Part-time,"Reinforcement Learning, Python, Natural Language Processing, Generative AI, Large Language Models, PyTorch, Scrum",166627,179264,Data & Analytics
Mid-level Business Intelligence Analyst,Northfield Cloud IT,"Washington, DC",Full-time,"Google Data Studio, Qlik Sense, Power BI, Tableau, Metabase, Time Management",95021,109674,Data & Analytics
Staff MLOps Engineer,Fernwood Metrics Software,Remote,Full-time,"Terraform, Amazon Web Services, MLOps, Docker, Apache Airflow",156806,170872,Data & Analytics
Mid-level MLOps Engineer,Cinderpeak Systems Group,"Vancouver, BC",Full-time,"Apache Airflow, Technical Writing, MLOps, Microsoft Azure, CI/CD Pipelines",97519,105617,Data & Analytics
Intern Data Analyst,Ashgrove Metrics Tech,"Toronto, ON",Internship,"Power BI, Google Analytics, Excel, Data Visualization, Data Storytelling, Mixpanel, Scrum",25478,31495,Data & Analytics
Intern Analytics Engineer,Cobalt Field Robotics Group,Remote,Internship,"Data Modeling, Data Quality Management, dbt",22588,28028,Data & Analytics
Mid-level MLOps Engineer,Meridian Signal Group,"Toronto, ON",Full-time,"Google Cloud Platform, CI/CD Pipelines, Agile Methodology, Kubernetes",91906,104074,Data & Analytics
Mid-level Data Scientist,Redwood Digital Analytics,"Austin, TX",Part-time,"Data Analysis, Machine Learning, Jupyter, Data Visualization, Time Series Analysis",90066,106495,Data & Analytics
Mid-level Quantitative Analyst,Crestline Bridge Analytics,"Vancouver, BC",Full-time,"Predictive Analytics, Financial Modeling, SQL, Machine Learning, Statistics, Time Series Analysis",86094,101722,Data & Analytics
Junior NLP Engineer,Bluepeak Neural Works,"Bangalore, India",Contract,"Python, Natural Language Processing, Hugging Face Transformers, Deep Learning",72229,80224,Data & Analytics
Junior AI Research Engineer,Granite Compute IT,"Bangalore, India",Full-time,"Large Language Models, Critical Thinking, Computer Vision, Hugging Face Transformers",71302,85584,Data & Analytics
Junior NLP Engineer,Northfield Neural Group,"Atlanta, GA",Full-time,"Statistics, Python, Agile Methodology, Large Language Models",70762,83802,Data & Analytics
Junior NLP Engineer,Thornfield Bridge Software,"Los Angeles, CA",Contract,"Cross-functional Collaboration, Hugging Face Transformers, Natural Language Processing, Deep Learning, Python",61156,74053,Data & Analytics
Intern Data Scientist,Palisade Vector Digital,"London, UK",Internship,"Deep Learning, TensorFlow, Data Analysis, Critical Thinking, NumPy, SQL, Time Series Analysis, PyTorch",28099,35259,Data & Analytics
Senior MLOps Engineer,Northfield Quantum IT,Remote,Part-time,"CI/CD Pipelines, MLOps, Kubernetes, Problem Solving, Apache Airflow",115954,143756,Data & Analytics
Intern Data Engineer,Starling Field IT,"Bangalore, India",Internship,"Apache Kafka, Apache Hadoop, Data Warehousing, Apache Spark",22672,33233,Data & Analytics
Senior Business Intelligence Analyst,Onyx Digital Digital,"Toronto, ON",Part-time,"Google Data Studio, Metabase, Tableau, Business Intelligence, Looker, Power BI",134915,162127,Data & Analytics
Mid-level MLOps Engineer,Ridgeback Systems Tech,"Austin, TX",Full-time,"Git, Kubernetes, MLOps, Docker, Microsoft Azure",91871,99248,Data & Analytics
Data Science Manager,Cobalt Field Robotics Group,"Chicago, IL",Full-time,"Roadmap Planning, Statistics, Git, Team Leadership, Data Analysis, Stakeholder Management",149273,175821,Data & Analytics
Mid-level Quantitative Analyst,Starling Digital Ventures,"Bangalore, India",Full-time,"Statistics, Technical Writing, Statistical Modeling, Time Series Analysis",94437,104069,Data & Analytics
Data Science Manager,Thornfield Quantum Tech,"Dublin, Ireland",Full-time,"Python, Scrum, Data Analysis, Machine Learning, Predictive Analytics",130147,153439,Data & Analytics
Intern Data Engineer,Crestline Quantum Partners,"Sydney, Australia",Internship,"Apache Spark, Python, SQL, Data Warehousing",28067,39304,Data & Analytics
Staff AI Research Engineer,Basecamp Quantum Works,"Berlin, Germany",Full-time,"Agile Methodology, Natural Language Processing, Python, PyTorch, Deep Learning",151108,176414,Data & Analytics
Analytics Engineering Manager,Pinecrest Metrics Partners,"Amsterdam, Netherlands",Full-time,"Data Governance, dbt, Team Leadership, SQL, data modeling",139533,154975,Data & Analytics
Mid-level Computer Vision Engineer,Cobalt Field Robotics Group,"Atlanta, GA",Full-time,"Computer Vision, Feature Engineering, PyTorch, OpenCV",102234,118189,Data & Analytics
Mid-level Business Intelligence Analyst,Nova Cloud Robotics Group,"Toronto, ON",Full-time,"Tableau, Data Modeling, Power BI",85628,96932,Data & Analytics
Data Science Manager,Skyline Data Robotics Group,"Berlin, Germany",Full-time,"Roadmap Planning, Predictive Analytics, Problem Solving, SQL, Statistics, Machine Learning, Stakeholder Management",136957,164807,Data & Analytics
Junior NLP Engineer,Onyx Bridge Tech,Remote,Full-time,"Prompt Engineering, Agile Methodology, Python, Natural Language Processing, Deep Learning, Large Language Models",60743,68191,Data & Analytics
Intern Machine Learning Engineer,Granite Quantum Systems,"Boston, MA",Internship,"Kubernetes, Deep Learning, Apache Spark, Vector Embeddings, MLOps, Model Interpretability (SHAP/LIME)",23317,34859,Data & Analytics
Staff Data Scientist,Starling Digital Ventures,"Washington, DC",Part-time,"Predictive Analytics, R, Statistical Modeling, TensorFlow, Jupyter, NumPy, Time Series Analysis",156320,183131,Data & Analytics
Mid-level Business Intelligence Analyst,Silverlake Vector Studio,Remote,Full-time,"Data Modeling, Looker, Data Governance, Qlik Sense, SQL, Scrum, Business Intelligence, Tableau",96713,112781,Data & Analytics
Junior Data Scientist,Basecamp Compute Partners,"Los Angeles, CA",Full-time,"SQL, Scikit-learn, Pandas, Predictive Analytics, Scrum",61139,75292,Data & Analytics
Senior Business Intelligence Analyst,Bluepeak Insight Digital,"Boston, MA",Full-time,"Data Modeling, Tableau, SQL, Power BI",125163,141738,Data & Analytics
Senior Quantitative Analyst,Onyx Metrics Digital,"Denver, CO",Full-time,"Predictive Analytics, Financial Modeling, R, Python, Statistics",138527,152578,Data & Analytics
Analytics Engineering Manager,Northfield Quantum IT,Remote,Contract,"SQL, Data Modeling, Data Governance, Roadmap Planning, Team Leadership",131883,162135,Data & Analytics
Mid-level Machine Learning Engineer,Starling Bridge Digital,"London, UK",Full-time,"Feature Engineering, TensorFlow, RL, Deep Learning, Apache Spark",97645,109585,Data & Analytics
Senior NLP Engineer,Onyx Signal Group,"Vancouver, BC",Full-time,"Natural Language Processing, DL, LLM",129984,140053,Data & Analytics
Staff AI Research Engineer,Ironwood Insight AI,Remote,Part-time,"Python, Statistics, Hugging Face Transformers, Deep Learning, Prompt Engineering",168255,191812,Data & Analytics
Senior MLOps Engineer,Fernwood Bridge Works,"Washington, DC",Full-time,"Machien Learning, Amazon Web Services, Docker, MLOps, Python, CI/CD Pipelines",134493,157752,Data & Analytics
Mid-level Data Engineer,Crestline Insight Studio,Remote,Full-time,"ETL Pipelines, Apache Hadoop, Apache Spark, Data Warehousing",85741,97233,Data & Analytics
Senior NLP Engineer,Vertex Vector Works,Remote,Full-time,"Statistics, PyTorch, Prompt Engineering, Natural Language Processing, Python",121522,151204,Data & Analytics
"Mid-level Research Scientist, AI",Thornfield Neural IT,"Austin, TX",Full-time,"Generative AI, Natural Language Processing, Reinforcement Learning, Deep Learning, Statistics, PyTorch",95693,105392,Data & Analytics
Data Science Manager,Granite Cloud Digital,"Vancouver, BC",Contract,"Predictive Analytics, Scrum, Roadmap Planning, SQL, Machine Learning, Stakeholder Management, Team Leadership",152457,182755,Data & Analytics
Senior Computer Vision Engineer,Cobalt Data Group,"Boston, MA",Full-time,"Computer Vision, Deep Learning, TensorFlow, PyTorch",135913,151814,Data & Analytics
Principal Machine Learning Engineer,Basecamp Quantum IT,Singapore,Full-time,"Scikit-learn, Technical Writing, PyTorch, XGBoost, Machine Learning",175583,190838,Data & Analytics
Analytics Engineering Manager,Fernwood Metrics Software,Remote,Full-time,"Data Modeling, Roadmap Planning, Data Warehousing, Data Governance, Stakeholder Management, dbt, Cross-functional Collaboration",126988,150084,Data & Analytics
Mid-level Data Scientist,Palisade Vector Digital,"Dublin, Ireland",Full-time,"jupyter, Data Analysis, R, Statistical Modeling",93251,106413,Data & Analytics
Lead Quantitative Analyst,Starling Digital Ventures,"Dublin, Ireland",Full-time,"Statistical Modeling, Time Series Analysis, Machine Learning, Statistics",141885,168213,Data & Analytics
Intern Machine Learning Engineer,Windward Field Partners,Remote,Internship,"Kubernetes, Deep Learning, Machine Learning",23913,33061,Data & Analytics
Intern Data Engineer,Fernwood Grid Studio,"Sydney, Australia",Internship,"ETL Pipelines, Critical Thinking, Data Pipeline Design, SQL",31692,42539,Data & Analytics
Mid-level Business Intelligence Analyst,Meridian Cloud AI,"Boston, MA",Full-time,"Business Intelligence, Problem Solving, Qlik Sense, Google Data Studio, Data Governance, Tableau, Looker",102048,120612,Data & Analytics
Lead AI Research Engineer,Vertex Vector Works,Remote,Full-time,"Large Language Models, Computer Vision, Generative AI, Python, Hugging Face Transformers, Vector Embeddings",149958,171278,Data & Analytics
Junior Data Scientist,Halcyon Grid Software,"Denver, CO",Full-time,"A/B Testing, Python, Predictive Analytics, Scikit-learn, R",61814,72977,Data & Analytics
Senior Business Intelligence Analyst,Fernwood Field Robotics Group,"Berlin, Germany",Contract,"Power BI, Time Management, Looker, Tableau, Qlik Sense",116154,126481,Data & Analytics
Data Science Manager,Copperfield Insight Labs,"Seattle, WA",Full-time,"Statistics, Git, Stakeholder Management, Python, Data Analysis",142309,171683,Data & Analytics
Analytics Engineering Manager,Copperfield Pattern Systems,"Vancouver, BC",Full-time,"Data Warehousing, Roadmap Planning, dbt, Team Leadership, Data Modeling",145406,175413,Data & Analytics
Staff Machine Learning Engineer,Cobalt Data Group,Remote,Full-time,"Reinforcement Learning, Model Interpretability (SHAP/LIME), Machine Learning, MLOps, Deep Learning",150597,159681,Data & Analytics
Lead Data Engineer,Cinderpeak Systems Group,"Amsterdam, Netherlands",Full-time,"Data Warehousing, SQL, Apache Airflow, Python",154297,179784,Data & Analytics
Data Science Manager,Cinderpeak Grid Analytics,"Washington, DC",Full-time,"Stakeholder Management, Data Analysis, Roadmap Planning, Team Leadership, SQL, Git",151764,184090,Data & Analytics
"Senior Research Scientist, AI",Starling Field Group,"Boston, MA",Full-time,"Reinforcement Learning, Python, PyTorch, Statistics, Natural Language Processing, Prompt Engineering",138440,156203,Data & Analytics
Data Science Manager,Northfield Neural Group,"New York, NY",Full-time,"Team Leadership, Statistics, Git, SQL",127267,142266,Data & Analytics
Mid-level Business Intelligence Analyst,Silverlake Quantum Group,"Sydney, Australia",Contract,"Time Management, Business Intelligence, Qlik Sense, Tableau",98620,117635,Data & Analytics
Junior NLP Engineer,Onyx Vector Systems,Remote,Contract,"Problem Solving, Hugging Face Transformers, Deep Learning, Vector Embeddings",66774,75310,Data & Analytics
Data Science Manager,Starling Digital Ventures,"Toronto, ON",Full-time,"Stakeholder Management, Data Analysis, Predictive Analytics, Team Leadership, SQL",142469,174665,Data & Analytics
Junior Data Engineer,Wavelength Digital Tech,"Los Angeles, CA",Full-time,"Data Pipeline Design, Python, ETL Pipelines, Redshift, Apache Airflow",63499,72703,Data & Analytics
Mid-level Computer Vision Engineer,Palisade Vector Group,Remote,Full-time,"Machine Learning, PyTorch, OpenCV, TensorFlow, Deep Learning",98074,116629,Data & Analytics
"Senior Research Scientist, AI",Harborline Digital Analytics,"New York, NY",Full-time,"Python, Computer Vision, Reinforcement Learning, Statistics, Natural Language Processing, Deep Learning, PyTorch, Generative AI",118205,130946,Data & Analytics
Intern Data Scientist,Windward Vector Partners,Remote,Internship,"TensorFlow, Pandas, R, Data Analysis, PyTorch, Deep Learning, Critical Thinking",25823,37355,Data & Analytics
Intern Data Scientist,Cobalt Data Group,"Vancouver, BC",Internship,"Scikit-learn, Statistical Modeling, Predictive Analytics, NumPy",26653,37531,Data & Analytics
Intern Data Scientist,Basecamp Quantum IT,"Berlin, Germany",Internship,"Python, Jupyter, NumPy, Deep Learning, PyTorch",27512,34480,Data & Analytics
Data Science Manager,Silverlake Grid Analytics,Remote,Full-time,"Roadmap Planning, Critical Thinking, Stakeholder Management, Python, Team Leadership",127152,142077,Data & Analytics
Business Intelligence Analyst Manager,Skyline Data Robotics Group,Remote,Full-time,"Data Governance, SQL, Looker, Metabase, Power BI, Data Modeling",147790,176520,Data & Analytics
Mid-level Analytics Engineer,Cobalt Data Group,"Berlin, Germany",Full-time,"dbt, Business Intelligence, SQL, BigQuery",88655,106025,Data & Analytics
Junior NLP Engineer,Palisade Vector Digital,Remote,Full-time,"Deep Learning, Hugging Face Transformers, PyTorch",72242,83774,Data & Analytics
