title,company,location,type,skills_required,salary_min,salary_max,category
Staff Mobile Engineer,Coral Systems,Remote,Full-time,"Team Leadership, Kotlin Multiplatform, Dart, Mobile App Architecture, Mobile CI/CD, Flutter",140851,179494,Software Engineering
Junior Backend Developer,Crestline Platforms,Remote,Full-time,"Google Cloud Platform, NestJS, FastAPI, Microsoft Azure, CI/CD Pipelines, MySQL, Ruby on Rails, REST API Design",67121,79239,Software Engineering
Senior Software Engineer,Solstice Systems,Remote,Full-time,"Redis, Go, TypeScript, Technical Writing",108519,149597,Software Engineering
Senior Mobile Engineer,Timberline Systems,Remote,Part-time,"Cross-platform Development, Mobile CI/CD, Flutter, Dart, React Native, REST API Design",113540,138892,Software Engineering
Junior Full Stack Engineer,Pinecrest Platforms,Remote,Contract,"Amazon Web Services, gRPC, Go, Ruby, Kotlin, TypeScript, Spring Boot",57490,77823,Software Engineering
Senior Mobile Developer (iOS),Skyline Platforms,"New York, NY",Full-time,"Swift, Push Notifications, REST API Design, Objective-C",100168,149866,Software Engineering
Lead Frontend Developer,Foxglove Systems,"Chicago, IL",Full-time,"Angular, Webpack, Redux, Accessibility (WCAG), Next.js",133342,169012,Software Engineering
Junior Mobile Developer (Android),Vertex Platforms,"Dublin, Ireland",Full-time,"Android Studio, Mobile Performance Optimization, Mobile App Architecture, REST API Design, Mobile CI/CD, Kotlin, Android Development",55936,65808,Software Engineering
Intern Backend Engineer,Marrow Platforms,"San Francisco, CA",Internship,"C#, Ruby on Rails, Node.js, Go, Java, MySQL",22042,35141,Software Engineering
Staff Frontend Developer,Brightbay Systems,"Washington, DC",Full-time,"Cross-browser Compatibility, Vite, Angular, Technical Writing",154813,174829,Software Engineering
Senior Frontend Engineer,Bluepeak Systems,"Los Angeles, CA",Contract,"Vite, Sass, Jest, jQuery, HTML, CSS, Responsive Design, Figma",116853,145580,Software Engineering
Junior Software Developer,Bluepeak Systems,"Boston, MA",Part-time,"Webpack, PostgreSQL, GraphQL",61440,74354,Software Engineering
Senior Android Engineer,Emberfield Systems,"Toronto, ON",Full-time,"Mentoring, Mobile CI/CD, Team Leadership, Mobile Performance Optimization",100091,149912,Software Engineering
Intern Mobile Engineer,Brightbay Systems,"Washington, DC",Internship,"Flutter, Dart, Mobile CI/CD, Mobile App Architecture, Mobile Performance Optimization",25565,38900,Software Engineering
Principal Software Developer,Cobalt Platforms,"Austin, TX",Full-time,"Python, Responsive Design, Cassandra, Progressive Web Apps",159547,187946,Software Engineering
Principal Backend Developer,Ironwood Platforms,"Raleigh, NC",Contract,"CI/CD Pipelines, Express.js, Event-Driven Architecture, C#",153682,184765,Software Engineering
Senior Mobile Developer (Android),Copperbend Systems,"Portland, OR",Part-time,"Kotlin, Mobile App Architecture, Mobile Performance Optimization, Jetpack Compose, Load Balancing, Push Notifications, Android Studio",102647,137798,Software Engineering
Senior Mobile Engineer,Emberfield Systems,"Bengaluru, India",Part-time,"Domain-Driven Design, Mobile CI/CD, React Native, Problem Solving",104451,139893,Software Engineering
Mobile Developer (iOS),Cascadia Platforms,"Austin, TX",Part-time,"Push Notifications, Xcode, REST API Design, SwiftUI",78815,106607,Software Engineering
Frontend Engineer,Onyx Systems,"Portland, OR",Full-time,"CSS, TypeScript, Webpack, Jest, GraphQL Client (Apollo)",89161,106557,Software Engineering
Junior Software Engineer,Wrenfield Systems,"Dublin, Ireland",Full-time,"Technical Writing, CI/CD Pipelines, Distributed Systems, Amazon Web Services, Svelte, Docker, MongoDB, Ruby",65845,75939,Software Engineering
Junior Android Engineer,Cascadia Systems,Remote,Part-time,"Mobile App Architecture, Push Notifications, Android Studio, Mobile Performance Optimization, Mobile CI/CD",62745,78062,Software Engineering
Senior Full Stack Engineer,Cobalt Systems,"Chicago, IL",Full-time,"Docker, Webpack, jQuery",115859,133489,Software Engineering
Lead Mobile Engineer,Bluepeak Platforms,"Boston, MA",Full-time,"Load Balancing, React Native, Mobile App Architecture",140262,166977,Software Engineering
Junior Mobile Developer (Android),Cobalt Platforms,Remote,Full-time,"Git, Push Notifications, mobile app architecture",56374,72081,Software Engineering
Senior Android Engineer,Emberfield Systems,"Boston, MA",Full-time,"Jetpack Compose, Kotlin, Mobile Performance Optimization, Push Notifications",108762,146693,Software Engineering
Junior Android Engineer,Coral Platforms,"Chicago, IL",Full-time,"Mobile App Architecture, Team Leadership, Jetpack Compose",56071,74215,Software Engineering
Senior Software Developer,Pinecrest Systems,Remote,Full-time,"Microservices Architecture, Responsive Design, ASP.NET, Flask, Next.js",109556,148794,Software Engineering
Junior Full Stack Developer,Harborline Platforms,"Denver, CO",Contract,"Node.js, Microsoft Azure, Cassandra, Accessibility (WCAG), Material UI, Jest, FastAPI, DynamoDB",58374,78890,Software Engineering
Junior iOS Engineer,Quartzline Systems,"San Francisco, CA",Full-time,"Push Notifications, Mobile App Architecture, App Store Optimization, Xcode, Mobile CI/CD, REST API Design, Objective-C, Mobile Performance Optimization",62224,77514,Software Engineering
Senior Software Engineer,Vertex Platforms,Remote,Part-time,"Google Cloud Platform, GraphQL, PostgreSQL, Svelte, gRPC, Cross-browser Compatibility, Responsive Design",111537,132880,Software Engineering
Staff iOS Engineer,Granite Systems,"Austin, TX",Full-time,"System Design, iOS Development, Objective-C, REST API Design, Mobile Performance Optimization, Mobile CI/CD",147584,168077,Software Engineering
Junior Backend Engineer,Northwind Platforms,"Raleigh, NC",Full-time,"Ruby, gRPC, DynamoDB, Microsoft Azure, MongoDB",66733,75879,Software Engineering
Intern Backend Developer,Silverbrook Platforms,"Portland, OR",Internship,"Flask, System Design, Go, DynamoDB, NestJS",22455,34693,Software Engineering
Junior Android Engineer,Cobalt Platforms,"New York, NY",Full-time,"Kotlin, Android Development, Mobile App Architecture, Android Studio, Mobile CI/CD, Push Notifications, Jetpack Compose",55458,79859,Software Engineering
Full Stack Engineer,Foxglove Systems,"Boston, MA",Contract,"REST API Design, TypeScript, Cassandra, Message Queues (RabbitMQ), Ruby on Rails, Google Cloud Platform",90571,106279,Software Engineering
Principal Full Stack Engineer,Copperbend Systems,Remote,Full-time,"TypeScript, React, Load Balancing, Next.js, REST API Design, Webpack",173743,187885,Software Engineering
Junior Android Engineer,Gullhaven Systems,"Dublin, Ireland",Full-time,"REST API Design, App Store Optimization, Kotlin, Mobile Performance Optimization, Code Review Practices",59435,79622,Software Engineering
Lead Software Developer,Cobalt Platforms,"Los Angeles, CA",Full-time,"HTML, Java, CSS, Flask",144848,168845,Software Engineering
Engineering Manager,Onyx Systems,"Sydney, Australia",Full-time,"Code Review Practices, Jest, NestJS, System Design, Material UI, Sass, DynamoDB, FastAPI",136284,164687,Software Engineering
Lead Full Stack Developer,Crestline Systems,"Boston, MA",Full-time,"Redux, Microservices Architecture, Git, Accessibility (WCAG)",135831,154964,Software Engineering
Lead Mobile Engineer,Driftwood Systems,Remote,Full-time,"Mentoring, Kotlin Multiplatform, Flutter, Mobile App Architecture",132796,172107,Software Engineering
Senior Software Engineer,Marrow Platforms,"London, UK",Full-time,"Node.js, Technical Writing, Responsive Design, Cassandra, System Design, Storybook, ASP.NET, CSS",100621,149472,Software Engineering
Junior Software Engineer,Hollowreach Platforms,Remote,Full-time,"DynamoDB, PostgreSQL, Angular, Docker, Python, Redux",55747,72793,Software Engineering
Principal Frontend Developer,Silverbrook Works,"Washington, DC",Full-time,"Accessibility (WCAG), Vite, Storybook, JavaScript, Jest",165468,189026,Software Engineering
Intern Full Stack Developer,Redwood Systems,"Seattle, WA",Internship,"scrum, Microsoft Azure, GraphQL Client (Apollo), Google Cloud Platform, Figma, Amazon Web Services",21825,29928,Software Engineering
Intern Mobile Developer (iOS),Wrenfield Systems,"Atlanta, GA",Internship,"REST API Design, Push Notifications, iOS Development, Swift",26573,36291,Software Engineering
Principal Android Engineer,Ironwood Platforms,"San Francisco, CA",Full-time,"Jetpack Compose, Mobile CI/CD, Mobile App Architecture, Communication, Distributed Systems, App Store Optimization",154043,189393,Software Engineering
Junior Full Stack Engineer,Tidefall Systems,Remote,Full-time,"Scrum, Cross-browser Compatibility, Bootstrap, REST API Design, Jest, Message Queues (RabbitMQ)",55602,74962,Software Engineering
Senior Software Engineer,Driftwood Systems,Remote,Full-time,"Java, MongoDB, Redux, Google Cloud Platform, Python, Responsive Design",106990,146669,Software Engineering
Staff Backend Developer,Brightbay Systems,"Austin, TX",Full-time,"Node.js, Amazon Web Services, MongoDB, REST API Design, PostgreSQL, Express.js",149633,183118,Software Engineering
Staff Backend Developer,Nova Platforms,"Chicago, IL",Full-time,"C#, Amazon Web Services, Java, Ruby on Rails, System Design, Docker, Message Queues (RabbitMQ)",153128,173446,Software Engineering
Mobile Engineer,Ironwood Platforms,"Sydney, Australia",Full-time,"Flutter, Mobile CI/CD, Mobile Performance Optimization",77651,104617,Software Engineering
Intern Mobile Developer (iOS),Ashgrove Platforms,"Los Angeles, CA",Internship,"objective-c, Mobile App Architecture, Xcode",21081,34696,Software Engineering
Junior Frontend Engineer,Quartzline Systems,Remote,Full-time,"JavaScript, TYPESCRIPT, Bootstrap, Jest, Svelte",67212,78039,Software Engineering
Frontend Engineer,Meridian Platforms,Remote,Full-time,"Vue.js, Tailwind CSS, React, Git, Bootstrap, Figma",80258,105747,Software Engineering
Frontend Developer,Coral Platforms,"Denver, CO",Full-time,"Storybook, GraphQL Client (Apollo), Cross-browser Compatibility, Next.js, Progressive Web Apps",75944,109855,Software Engineering
Senior Software Developer,Ashgrove Platforms,"Dublin, Ireland",Contract,"CI/CD Pipelines, Google Cloud Platform, Jest",104306,138642,Software Engineering
Lead Mobile Developer (iOS),Hollowreach Works,"Boston, MA",Full-time,"REST API Design, Mobile CI/CD, Mobile Performance Optimization, SwiftUI, Push Notifications, Objective-C, iOS Development",134859,174536,Software Engineering
Mobile Developer (Android),Emberfield Platforms,"Boston, MA",Full-time,"REST API DESIGN, Android Studio, Push Notifications, Android Development",75438,106608,Software Engineering
Junior Frontend Engineer,Redwood Systems,"Atlanta, GA",Full-time,"Tailwind CSS, Communication, Jest, Angular, Responsive Design, Material UI",67682,78555,Software Engineering
Senior Mobile Developer (Android),Brightbay Systems,Remote,Full-time,"Jetpack Compose, Team Leadership, Android Studio, Code Review Practices, REST API Design, Kotlin",105690,141651,Software Engineering
Senior iOS Engineer,Quartzline Systems,Singapore,Full-time,"Push Notifications, Swift, Hexagonal Architecture, Mobile CI/CD, App Store Optimization, Mentoring",109180,136847,Software Engineering
Lead Full Stack Engineer,Gullhaven Platforms,"Seattle, WA",Full-time,"GraphQL, Next.js, Sass, Redux, Flask, Cross-browser Compatibility, Code Review Practices",132405,151204,Software Engineering
Senior Software Developer,Quartzline Platforms,"Berlin, Germany",Full-time,"Microsoft Azure, HTML, Django",106277,142077,Software Engineering
Intern Backend Engineer,Vertex Platforms,"Washington, DC",Internship,"MongoDB, ruby on rails, Google Cloud Platform, Java, Node.js, Kotlin",20439,34567,Software Engineering
Senior Software Engineer,Tidefall Systems,"Raleigh, NC",Full-time,"Docker, Team Leadership, MongoDB, DynamoDB, React",101366,148278,Software Engineering
Lead Frontend Engineer,Silverbrook Works,"Amsterdam, Netherlands",Full-time,"Jest, Mentoring, Vue.js, Storybook, Bootstrap, System Design",145270,168937,Software Engineering
Lead Software Developer,Gullhaven Systems,Singapore,Full-time,"Git, Next.js, Amazon Web Services",130651,174124,Software Engineering
Staff Backend Engineer,Thistledown Systems,"London, UK",Full-time,"Cassandra, MongoDB, Kotlin, Docker, Ruby on Rails",154102,184287,Software Engineering
Intern Full Stack Engineer,Hollowreach Works,"San Francisco, CA",Internship,"JavaScript, gRPC, MySQL, HTML, Distributed Systems, Angular, Accessibility (WCAG)",27524,36211,Software Engineering
Staff Backend Engineer,Redwood Platforms,Remote,Full-time,"MySQL, Node.js, Continuous Integration, Distributed Systems, Docker",140017,184568,Software Engineering
Full Stack Engineer,Granite Systems,"Austin, TX",Full-time,"FastAPI, CSS, Kotlin, NestJS, Continuous Integration, Ruby on Rails, Docker, REST API Design",78766,108273,Software Engineering
Senior Mobile Developer (Android),Palisade Platforms,Remote,Full-time,"Kotlin, App Store Optimization, Mobile Performance Optimization, Jetpack Compose, Android Studio, Mobile App Architecture, Mentoring",116560,143997,Software Engineering
Intern Mobile Engineer,Fernwood Systems,"Bengaluru, India",Internship,"REST API Design, Cross-platform Development, Mobile CI/CD",27621,35381,Software Engineering
Staff Backend Developer,Lattice Systems,"San Francisco, CA",Full-time,"NestJS, Spring Boot, PostgreSQL, Kotlin, MongoDB, Ruby",150625,173468,Software Engineering
Senior Mobile Developer (Android),Copperbend Platforms,"Seattle, WA",Full-time,"REST API Design, Push Notifications, Domain-Driven Design, Problem Solving, Kotlin, Mobile App Architecture",109238,131687,Software Engineering
Senior iOS Engineer,Marrow Systems,Remote,Part-time,"Mobile Performance Optimization, App Store Optimization, Distributed Systems, Problem Solving, iOS Development, Objective-C, REST API Design",101999,148915,Software Engineering
Junior Frontend Developer,Pinecrest Systems,"Portland, OR",Contract,"Accessibility (WCAG), Angular, Vue.js, Next.js, Storybook, Responsive Design, Figma",56732,73602,Software Engineering
Lead Android Engineer,Meridian Systems,Remote,Full-time,"Mentoring, Kotlin, Android Studio, Code Review Practices, Mobile App Architecture, Jetpack Compose",130778,172607,Software Engineering
Principal Software Engineer,Wrenfield Systems,Singapore,Full-time,"Responsive Design, MongoDB, REST API Design, gRPC, Sass, Express.js",172214,187136,Software Engineering
Junior Android Engineer,Skyline Platforms,"New York, NY",Full-time,"Jetpack Compose, Android Development, Push Notifications, Mobile CI/CD, Mobile App Architecture",55219,76784,Software Engineering
Lead Frontend Developer,Thistledown Systems,"Boston, MA",Contract,"GraphQL Client (Apollo), Git, Distributed Systems",131095,168082,Software Engineering
