title,company,location,type,skills_required,salary_min,salary_max,category
Mid-level Systems Administrator,Deepwater Grid Systems Group,"Amsterdam, Netherlands",Full-time,"DNS Administration, Splunk, Puppet, Google Cloud Platform, AWS EC2, Docker",88632,101404,DevOps & Infrastructure
Financial Planning Analyst Intern,Sterling Financial Partners,Remote,Internship,"Excel Financial Modeling, Vendor Management, Procurement, Financial Analysis, Pricing Strategy, Contract Negotiation, Budgeting & Forecasting, SAP",26352,30463,"Business, Finance & Analytics"
Senior Android Engineer,Northwind Foundry,"Denver, CO",Full-time,"Technical Writing, Jetpack Compose, Android Development, Android Studio",107053,134057,Software Engineering
Senior Full Stack Engineer,Nova Systems,Remote,Full-time,"HTML, Caching Strategies, CSS, ASP.NET, Docker, System Design, C#, gRPC",101984,149664,Software Engineering
Senior Cloud Security Architect,Deadbolt Digital,"Washington, DC",Full-time,"Public Key Infrastructure, ISO 27001, Network Security, Malware Analysis, Penetration Testing",122752,182668,Security
Junior Mobile Developer (Android),Vertex Foundry,"Bengaluru, India",Full-time,"App Store Optimization, Jetpack Compose, Scrum, Kotlin, Mobile Performance Optimization",59533,77018,Software Engineering
Junior Cybersecurity Engineer,Consolebridge Systems,"Seattle, WA",Contract,"Endpoint Security, Threat Modeling, Security Auditing",60934,90495,Security
"Engineering Manager, Mobile",Wrenfield Foundry,"Austin, TX",Full-time,"Objective-C, SwiftUI, Domain-Driven Design, Load Balancing, Mobile App Architecture, App Store Optimization",129188,165549,Software Engineering
Platform Product Manager,Sable Ridge Labs,"Amsterdam, Netherlands",Part-time,"User Story Mapping, Agile Methodology, Business Analysis, OKRs, Data-Driven Decision Making, KPI Development, Excel",81530,100797,Product
Junior Data Analyst,Falcon Ridge Ledger Co.,"Seattle, WA",Full-time,"Accounting Principles, Pricing Strategy, Risk Management, Investment Analysis, QuickBooks, Competitive Intelligence, Budgeting & Forecasting, SAP",69700,76544,Data & Analytics
Credit Analyst Intern,Highfield Investment Partners,"Denver, CO",Internship,"Risk Management, Cost-Benefit Analysis, Competitive Intelligence, Procurement, Excel Financial Modeling, Excel",37259,42812,"Business, Finance & Analytics"
Intern Mobile Developer (iOS),Onyx Foundry,Remote,Internship,"iOS Development, Objective-C, Push Notifications, Communication, REST API Design",21270,38428,Software Engineering
Senior Portfolio Analyst,Hollowbrook Wealth Partners,"Seattle, WA",Full-time,"Business Development, Cost-Benefit Analysis, Investment Analysis, Budgeting & Forecasting, Vendor Management, Competitive Intelligence, NetSuite",124306,143960,"Business, Finance & Analytics"
Manager Sales Manager,Timbergate Solutions,Remote,Part-time,"CRM Management, Lead Generation, Negotiation, Sales Forecasting, Salesforce, Communication",66350,86035,"Marketing, Sales & Growth"
Lead EHR Integration Engineer,Foxglove Wellness Systems,Remote,Full-time,"Electronic Health Records (EHR), FHIR Standards, Healthcare Interoperability, Population Health Analytics, HIPAA Security Rule, C#, REST API Design, Jira",141296,168439,Health Data & Bioinformatics
Principal Associate Product Manager,Wrenfield UX Co,"Chicago, IL",Internship,"KPI Development, User Story Mapping, Product Management, Feature Prioritization, Kanban, Scrum, Agile Methodology, Customer Journey Mapping, Vendor Management",154401,171718,Product
Lead Cybersecurity Engineer,Ticketforge Systems,"Raleigh, NC",Full-time,"Cloud Security, Endpoint Security, Documentation Best Practices, Application Security, Secure Code Review, Penetration Testing",143124,190690,Security
Senior Mobile Developer (Android),Silverbrook Works,"Seattle, WA",Contract,"Load Balancing, Kotlin, Continuous Integration, Android Studio, App Store Optimization, Android Development",100000,141516,Software Engineering
Principal Mobile Developer (iOS),Ashgrove Works,Remote,Contract,"Xcode, Mobile Performance Optimization, Mentoring",157277,175148,Software Engineering
Junior Mobile Developer (Android),Thistledown Cloud Labs,"Chicago, IL",Full-time,"Mobile Performance Optimization, Kotlin, Mentoring",59809,71482,Software Engineering
Junior Full Stack Engineer,Timberline Robotics Group,"New York, NY",Full-time,"DynamoDB, Kotlin, Svelte, Microsoft Azure",55127,66886,Software Engineering
Senior Data Analyst,Oakhaven Investment Partners,"Atlanta, GA",Part-time,"Salesforce, Vendor Management, Accounting Principles, NetSuite",136247,144582,Data & Analytics
Principal Director of Health Informatics,Sable Life Sciences,Remote,Contract,"Clinical Data Management, HIPAA Security Rule, Data Warehousing, Natural Language Processing, Machine Learning, Jira",174015,188226,Health Data & Bioinformatics
Mid-level Help Desk Technician,Solstice Data Co,Singapore,Internship,"DNS Administration, Load Balancers (F5), TCP/IP, Linux Administration, VoIP Systems, Documentation Best Practices",51791,80382,IT Support
Lead Site Reliability Engineer,Slateford Beacon Technologies,"New York, NY",Full-time,"Go, Communication, Ruby, Terraform, DNS Administration",143385,164915,DevOps & Infrastructure
Intern Full Stack Developer,Bluepeak Platforms,"Portland, OR",Internship,"Tailwind CSS, Webpack, Microsoft Azure, Python, JavaScript, Next.js",20420,38556,Software Engineering
Principal Cloud Security Architect,Frameworth Digital,"Dublin, Ireland",Full-time,"Malware Analysis, OWASP, HIPAA Compliance, Endpoint Security, Shell Scripting",175558,227871,Security
Robotics Perception Engineer Manager,Brightloop Forge,Remote,Full-time,"C++, Computer Vision, Python, PCB Design",135725,155130,Software Engineering
Senior React Native Developer,Northgate Software,"Austin, TX",Full-time,"Mobile App Architecture, Xcode, Flutter, Push Notifications, Jetpack Compose, iOS Development, Swift, Jira",130598,154782,Software Engineering
Financial Analyst Intern,Brightpath Financial Services,"Dallas, TX",Internship,"Financial Modeling, Financial Analysis, NetSuite, Investment Analysis, Accounting Principles",34593,39279,"Business, Finance & Analytics"
Junior Computer Vision Engineer,Copperfield Compute Labs,Remote,Full-time,"TensorFlow, Computer Vision, Python, PyTorch, Feature Engineering",62573,74788,Data & Analytics
Mid-level Bioinformatics Engineer,Harborlight Wellness Systems,"Raleigh, NC",Full-time,"Power BI, R, REST API Design",80933,97933,Health Data & Bioinformatics
Principal Health Data Scientist,Nightingale Informatics,"Austin, TX",Part-time,"Power BI, NumPy, R, Deep Learning,  HIPAA Security Rule , Epic Systems, HIPAA Compliance, Git",170104,186384,Health Data & Bioinformatics
Lead Business Development Manager,Cobalt Partners,"Sydney, Australia",Full-time,"Lead Generation, Sales Forecasting, Account-Based Marketing, Presentation Skills",140273,162922,"Marketing, Sales & Growth"
Junior GRC Analyst,Netframe Solutions,Remote,Full-time,"ISO 27001, TCP/IP, Microsoft Azure, linux administration, SOC 2 Compliance",50161,73524,Security
Senior Mobile Engineer,Lattice Robotics Group,"Boston, MA",Part-time,"Dart, Mobile App Architecture, Kotlin Multiplatform",117987,145615,Software Engineering
Influencer Marketing Manager,Granite Ventures,Singapore,Full-time,"Content Marketing, Social Media Marketing, Influencer Marketing, Brand Strategy, Marketing Analytics, Agile Methodology",87949,102120,"Marketing, Sales & Growth"
Junior Pricing Analyst,Crestline Advisory Group,"Seattle, WA",Full-time,"Financial Analysis, Risk Management, Budgeting & Forecasting, NetSuite",65617,69943,"Business, Finance & Analytics"
Junior Software Developer,Cobalt Systems,Remote,Full-time,"GraphQL, MySQL, Vite, GraphQL Client (Apollo), CSS, Progressive Web Apps",55888,71184,Software Engineering
Lead Cloud Engineer,Thornbury Cloud Networks,Remote,Full-time,"Go, PagerDuty, New Relic, Canary Deployment, Team Leadership, CI/CD Pipelines",148943,166511,DevOps & Infrastructure
Senior Project Manager,Briarcliff Supply Group,Remote,Internship,"Critical Thinking, PMP Certification, Asana, PRINCE2, Risk Assessment (Projects)",97152,122478,Project & Program Management
Senior CRM Manager,Clearwater Digital,"Dublin, Ireland",Full-time,"HubSpot, Customer Retention Strategy, Salesforce, Sales Forecasting, Excel",119886,128689,"Marketing, Sales & Growth"
Junior Mobile Developer (iOS),Driftwood Systems,"Dublin, Ireland",Part-time,"Mobile Performance Optimization, Mobile CI/CD, Mentoring, Xcode, Mobile App Architecture, Objective-C",59402,79485,Software Engineering
Senior Quantitative Analyst,Crestline Quantum Partners,"Los Angeles, CA",Full-time,"Statistics, Python, Statistical Modeling, SQL, Jira, Machine Learning",127035,146401,Data & Analytics
Senior React Native Developer,Starforge Ventures,"Chicago, IL",Part-time,"React Native, Dart, Ionic, Cross-platform Development",132404,146763,Software Engineering
Junior Android Engineer,Hollowreach Platforms,"Bengaluru, India",Full-time,"Android Development, App Store Optimization, Android Studio, Jetpack Compose, Kotlin",56690,79112,Software Engineering
Intern Software Engineer,Windemere Works,"Portland, OR",Internship,"gRPC, Node.js, Express.js, Amazon Web Services, DynamoDB, Sass, GraphQL Client (Apollo)",22976,39041,Software Engineering
Mid-level Penetration Tester,Meridian Apps,"Dallas, TX",Full-time,"Identity and Access Management, Threat Modeling, Endpoint Security, Public Key Infrastructure, TCP/IP",83021,121721,Security
Manager Operations Associate,Skyline Ventures IT,"Berlin, Germany",Internship,"Budgeting & Forecasting, Excel Financial Modeling, Excel, Cross-team Coordination",116351,134007,Business Operations
Mid-level Site Reliability Engineer,Solstice Node Tech,Remote,Contract,"Bash, Helm, Terraform, Google Cloud Platform, PowerShell",82266,112946,DevOps & Infrastructure
Lead Content Marketing,Crestline Interactive,Remote,Full-time,"Public Relations, Social Media Marketing, Content Marketing, Email Marketing, Communication",138699,170376,"Marketing, Sales & Growth"
Lead Clinical Data Management Lead,Onyx Diagnostics,"Atlanta, GA",Full-time,"HIPAA Security Rule, Epic Systems, Pandas",154890,158885,Health Data & Bioinformatics
Intern Data Analyst,Cobalt Field Robotics Group,Remote,Internship,"Data Visualization, SQL, Data Analysis, Git, Power BI",24661,32826,Data & Analytics
Staff Bioinformatics Engineer,Juno Genomics,Remote,Full-time,"TensorFlow, Power BI, Machine Learning, ETL Pipelines, Java, Git",144246,163941,Health Data & Bioinformatics
Frontend Engineer,Vertex Platforms,"Boston, MA",Full-time,"React, Code Review Practices, Angular, Svelte",86101,102493,Software Engineering
Technical Product Manager,Silverbrook Design,"Los Angeles, CA",Full-time,"Customer Journey Mapping, Jira, Business Analysis, Feature Prioritization, Stakeholder Management, OKRs, Vendor Management, Git",116209,156518,Product
Head of Growth,Falconhurst Media Group,"Denver, CO",Internship,"Brand Strategy, CRM Management, Sales Forecasting, Public Relations, Growth Hacking, Negotiation",32442,42000,"Marketing, Sales & Growth"
Senior Associate Product Manager,Marlowe Bridge Product,Remote,Full-time,"SAFe (Scaled Agile Framework), Business Analysis, Scrum, Jira",119725,133616,Product
Senior Desktop Support Engineer,Assurewave Software,Remote,Part-time,"Windows Server Administration, Time Management, VPN Configuration, Virtualization (VMware), Network Monitoring, Customer Service",75586,118204,IT Support
Junior AI Research Engineer,Granite Cloud Digital,Remote,Full-time,"Hugging Face Transformers, Generative AI, Statistics, Natural Language Processing, Large Language Models, Computer Vision",71160,83544,Data & Analytics
Senior Frontend Developer,Gullhaven Robotics Group,"Atlanta, GA",Contract,"Tailwind CSS, Bootstrap, Hexagonal Architecture, webpack, Technical Writing, Jest",106525,141412,Software Engineering
Staff React Native Developer,Silverline Works,"Seattle, WA",Full-time,"Cordova, App Store Optimization, Android Development, Cross-functional Collaboration",146043,189836,Software Engineering
Mid-level Platform Engineer,Cobalt Ventures Tech,"San Jose, CA",Full-time,"AWS EC2, Firewall Configuration, Linux Administration, Version Control, Terraform",87686,113719,DevOps & Infrastructure
Junior Frontend Developer,Copperbend Systems,Remote,Full-time,"Next.js, Redux, GraphQL Client (Apollo), jQuery, Webpack, Progressive Web Apps, Cross-browser Compatibility, Sass",58188,69820,Software Engineering
Lead DeFi Protocol Engineer,Foxglove Group,"Denver, CO",Full-time,"NFT Platforms, Cryptocurrency Systems, TypeScript, Node.js, Decentralized Finance (DeFi)",158779,165374,Software Engineering
Security Analyst,Streamline Cyber Co,Remote,Full-time,"Cloud Security, TCP/IP, OWASP, SOC Operations, Security Auditing, Penetration Testing",72929,111874,Security
Junior Data Scientist,Wavelength Digital Tech,Remote,Contract,"Machine Learning, Pandas, TensorFlow, Predictive Analytics, Statistics",61473,75397,Data & Analytics
Motion Control Engineer Intern,Ridgeback Cloud Labs,"Chicago, IL",Internship,"MATLAB, Reinforcement Learning, Embedded C, PCB Design, Sensor Integration, Machine Learning, Microcontroller Programming",31660,41618,Software Engineering
Mid-level IT Support Analyst,Argus Point Technologies,Remote,Full-time,"Linux Administration, IPv6, Network Monitoring, Storage Area Networks, VoIP Systems, Endpoint Security, Customer Service",55445,75518,IT Support
Staff Systems Administrator,Aegis Loop Technologies,"Boston, MA",Internship,"Documentation Best Practices, TCP/IP, VPN Configuration, Windows Server Administration, Customer Service",118999,164326,IT Support
Junior Software Engineer,Hollowreach Systems,"Atlanta, GA",Full-time,"System Design, Event-Driven Architecture, Angular, CSS, Go, JavaScript",55147,79758,Software Engineering
Intern Agile Coach,Justwell Sourcing Co,"Seattle, WA",Internship,"Retrospective Facilitation, Roadmap Planning, Vendor Coordination, Microsoft Project, Requirements Gathering, Milestone Tracking",24827,36933,Project & Program Management
Staff Backend Developer,Palisade Systems,"Seattle, WA",Contract,"MongoDB, Domain-Driven Design, Event-Driven Architecture, Redis, NestJS, Message Queues (RabbitMQ), Ruby on Rails",140064,184974,Software Engineering
